symbol,direction,model,entry_ts,exit_ts,entry_price,exit_price,size_usdt,pnl,r_value,exit_reason,bars_held
SOL/USDT,short,swing_low_continuation,2025-06-17 13:30:00+00:00,2025-06-17 16:30:00+00:00,150.09,146.16433427,149389.19,3907.3358,1.0505,tp,6
BTC/USDT,short,swing_low_continuation,2025-06-17 14:30:00+00:00,2025-06-17 16:30:00+00:00,105324.02,103691.70623032,149389.19,2315.2367,1.6866,tp,4
BTC/USDT,short,swing_low_continuation,2025-06-17 17:00:00+00:00,2025-06-17 19:00:00+00:00,103630.67,105191.00505788,151567.09,-2282.099,-1.0,sl,4
ETH/USDT,short,swing_low_continuation,2025-06-17 17:00:00+00:00,2025-06-17 19:00:00+00:00,2461.69,2536.19606124,151567.09,-4587.3635,-1.0,sl,4
SOL/USDT,short,swing_low_continuation,2025-06-17 17:00:00+00:00,2025-06-20 15:30:00+00:00,146.02,142.40978586,151567.09,3747.361,0.8,tp,141
ETH/USDT,short,swing_low_continuation,2025-06-20 19:30:00+00:00,2025-06-21 21:00:00+00:00,2407.26,2360.85195834,150474.35,2900.8997,0.6181,tp,51
BTC/USDT,short,swing_low_continuation,2025-06-20 22:30:00+00:00,2025-06-21 21:00:00+00:00,103200.41,101949.57268573,150474.35,1823.8196,0.9241,tp,45
ETH/USDT,short,swing_low_continuation,2025-06-21 21:30:00+00:00,2025-06-21 23:30:00+00:00,2340.16,2220.47960914,152128.01,7780.126,6.5433,tp,4
BTC/USDT,short,swing_low_continuation,2025-06-21 21:30:00+00:00,2025-06-22 00:00:00+00:00,101848.0,102731.10447679,152128.01,-1319.0728,-1.0,sl,5
SOL/USDT,short,swing_low_continuation,2025-06-21 21:30:00+00:00,2025-06-22 00:30:00+00:00,135.32,137.51551725,152128.01,-2468.221,-1.0,sl,6
ETH/USDT,short,swing_low_continuation,2025-06-22 03:30:00+00:00,2025-06-22 13:00:00+00:00,2255.07,2192.03823928,153525.5,4291.2116,0.6291,tp,19
SOL/USDT,short,swing_low_continuation,2025-06-22 09:30:00+00:00,2025-06-22 13:00:00+00:00,133.63,128.42760125,153525.5,5976.9578,1.4632,tp,7
BTC/USDT,short,swing_low_continuation,2025-06-22 13:30:00+00:00,2025-06-22 14:00:00+00:00,101060.02,99497.36439402,157119.36,2429.4815,1.0308,tp,1
ETH/USDT,short,swing_low_continuation,2025-06-22 13:30:00+00:00,2025-06-22 20:00:00+00:00,2195.75,2126.977864,157119.36,4921.0675,0.7211,tp,13
SOL/USDT,short,swing_low_continuation,2025-06-22 13:30:00+00:00,2025-06-23 05:30:00+00:00,127.92,134.32432556,157119.36,-7866.194,-1.0,sl,32
ETH/USDT,short,swing_low_continuation,2025-06-23 16:30:00+00:00,2025-06-23 18:30:00+00:00,2210.67,2304.80283499,156938.88,-6682.6354,-1.0,sl,4
BTC/USDT,long,pullback_long,2025-06-28 20:30:00+00:00,2025-06-29 08:30:00+00:00,107235.4,107615.76166359,154599.96,548.3627,1.2,tp,24
ETH/USDT,long,pullback_long,2025-06-29 15:30:00+00:00,2025-06-29 21:00:00+00:00,2440.48,2422.47732564,154791.89,-1141.8524,-1.0,sl,11
BTC/USDT,long,pullback_long,2025-06-29 17:00:00+00:00,2025-06-29 22:30:00+00:00,107552.03,108179.41960852,154791.89,902.9567,1.2,tp,11
BTC/USDT,short,swing_low_continuation,2025-07-01 18:30:00+00:00,2025-07-02 06:30:00+00:00,105849.12,106915.41385021,154708.27,-1558.487,-1.0,sl,24
SOL/USDT,short,swing_low_continuation,2025-07-01 18:30:00+00:00,2025-07-02 07:00:00+00:00,147.0,149.83439811,154708.27,-2983.026,-1.0,sl,25
ETH/USDT,short,swing_low_continuation,2025-07-01 18:30:00+00:00,2025-07-02 14:00:00+00:00,2421.58,2461.05761599,154708.27,-2522.1193,-1.0,sl,39
ETH/USDT,short,swing_low_continuation,2025-07-04 18:30:00+00:00,2025-07-06 13:00:00+00:00,2482.6,2533.91911034,152236.0,-3146.9492,-1.0,sl,85
BTC/USDT,long,pullback_long,2025-07-07 11:30:00+00:00,2025-07-07 13:00:00+00:00,108750.0,108183.03209227,151134.57,-787.9398,-1.0,sl,3
ETH/USDT,long,pullback_long,2025-07-07 13:30:00+00:00,2025-07-07 16:00:00+00:00,2557.88,2526.84612272,150858.79,-1830.3178,-1.0,sl,5
SOL/USDT,long,pullback_long,2025-07-08 16:30:00+00:00,2025-07-09 05:30:00+00:00,150.34,152.84512744,150218.18,2503.0975,1.2,tp,26
SOL/USDT,long,pullback_long,2025-07-11 16:30:00+00:00,2025-07-12 13:30:00+00:00,162.74,158.53019263,151094.26,-3908.5519,-1.0,sl,42
BTC/USDT,long,pullback_long,2025-07-13 01:30:00+00:00,2025-07-13 12:00:00+00:00,117387.99,118096.50184168,149726.27,903.6941,1.2,tp,21
ETH/USDT,long,pullback_long,2025-07-12 05:30:00+00:00,2025-07-13 14:00:00+00:00,2952.33,3010.74718566,151094.26,2989.6731,1.2005,tp,65
SOL/USDT,long,pullback_long,2025-07-13 16:30:00+00:00,2025-07-13 22:00:00+00:00,162.11,159.88926645,151088.95,-2069.757,-1.0,sl,11
ETH/USDT,long,pullback_long,2025-07-13 23:30:00+00:00,2025-07-14 02:30:00+00:00,2962.52,3011.99393072,150364.53,2511.0799,1.1995,tp,6
SOL/USDT,long,pullback_long,2025-07-14 18:00:00+00:00,2025-07-15 01:00:00+00:00,164.35,160.90234926,151243.41,-3172.7074,-1.0,sl,14
ETH/USDT,long,pullback_long,2025-07-14 16:30:00+00:00,2025-07-15 02:00:00+00:00,3023.7,2962.55035337,151243.41,-3058.6636,-1.0,sl,19
SOL/USDT,long,pullback_long,2025-07-17 04:00:00+00:00,2025-07-17 09:00:00+00:00,169.53,174.35344369,149062.43,4241.1033,1.2055,tp,10
BTC/USDT,long,pullback_long,2025-07-16 23:30:00+00:00,2025-07-17 21:00:00+00:00,118650.44,120236.47478171,149062.43,1992.5607,1.2,tp,43
SOL/USDT,long,pullback_long,2025-07-17 17:00:00+00:00,2025-07-18 00:30:00+00:00,172.85,178.04747143,150546.82,4526.8313,1.2,tp,15
SOL/USDT,long,pullback_long,2025-07-18 15:00:00+00:00,2025-07-18 20:30:00+00:00,178.5,173.88255768,152828.6,-3953.3739,-1.0,sl,11
ETH/USDT,long,pullback_long,2025-07-18 22:30:00+00:00,2025-07-20 08:30:00+00:00,3571.36,3695.55850582,151444.92,5266.6863,1.2,tp,68
SOL/USDT,long,pullback_long,2025-07-21 01:00:00+00:00,2025-07-21 03:00:00+00:00,180.23,185.1616517,153288.26,4194.4421,1.2,tp,4
BTC/USDT,long,pullback_long,2025-07-21 13:30:00+00:00,2025-07-21 18:30:00+00:00,118302.36,117252.79874239,154756.32,-1372.9755,-1.0,sl,10
ETH/USDT,long,pullback_long,2025-07-21 20:30:00+00:00,2025-07-22 04:30:00+00:00,3753.05,3666.13996811,154275.78,-3572.5911,-1.0,sl,16
ETH/USDT,long,pullback_long,2025-07-23 04:30:00+00:00,2025-07-23 07:30:00+00:00,3732.99,3666.71194371,153025.37,-2716.917,-1.0,sl,6
SOL/USDT,long,pullback_long,2025-07-23 07:30:00+00:00,2025-07-23 10:00:00+00:00,200.86,196.67795928,153025.37,-3186.0914,-1.0,sl,5
SOL/USDT,short,swing_low_continuation,2025-07-24 05:30:00+00:00,2025-07-24 14:30:00+00:00,184.61,189.65869724,150959.32,-4128.4215,-1.0,sl,18
ETH/USDT,long,pullback_long,2025-07-25 02:30:00+00:00,2025-07-25 03:00:00+00:00,3683.28,3609.95158404,149514.37,-2976.6002,-1.0,sl,1
SOL/USDT,short,swing_low_continuation,2025-07-24 22:30:00+00:00,2025-07-25 03:30:00+00:00,184.65,177.46330713,149514.37,5819.1923,1.0429,tp,10
BTC/USDT,short,swing_low_continuation,2025-07-25 03:30:00+00:00,2025-07-25 20:30:00+00:00,116024.05,117054.6825664,148472.56,-1318.8701,-1.0,sl,34
SOL/USDT,short,swing_low_continuation,2025-07-25 04:00:00+00:00,2025-07-25 22:00:00+00:00,177.72,185.74442475,150509.28,-6795.8046,-1.0,sl,36
ETH/USDT,long,pullback_long,2025-07-26 17:30:00+00:00,2025-07-26 22:00:00+00:00,3731.06,3784.49774211,147669.14,2114.9768,1.2,tp,9
SOL/USDT,long,pullback_long,2025-07-27 09:00:00+00:00,2025-07-27 16:30:00+00:00,186.7,189.28081852,148409.38,2051.5141,1.2,tp,15
BTC/USDT,long,pullback_long,2025-07-28 09:00:00+00:00,2025-07-28 13:30:00+00:00,119072.45,118302.69208724,149127.41,-964.0518,-1.0,sl,9
ETH/USDT,long,pullback_long,2025-07-29 11:30:00+00:00,2025-07-29 15:00:00+00:00,3832.01,3767.73079405,148789.99,-2495.8448,-1.0,sl,7
SOL/USDT,short,swing_low_continuation,2025-07-28 23:30:00+00:00,2025-07-29 16:30:00+00:00,183.06,178.57710567,148789.99,3643.6677,0.7843,tp,34
SOL/USDT,short,swing_low_continuation,2025-07-30 09:30:00+00:00,2025-07-30 19:00:00+00:00,179.69,175.25390541,149191.73,3683.1689,1.0407,tp,19
SOL/USDT,short,swing_low_continuation,2025-07-30 21:30:00+00:00,2025-07-31 08:00:00+00:00,175.28,181.63415452,150480.84,-5455.149,-1.0,sl,21
SOL/USDT,short,swing_low_continuation,2025-07-31 22:30:00+00:00,2025-08-01 00:30:00+00:00,173.62,168.74054735,148571.54,4175.4855,1.0948,tp,4
ETH/USDT,short,swing_low_continuation,2025-08-01 00:30:00+00:00,2025-08-01 08:00:00+00:00,3690.51,3605.08207187,148571.54,3439.1341,0.9723,tp,15
SOL/USDT,short,swing_low_continuation,2025-08-01 01:00:00+00:00,2025-08-01 13:30:00+00:00,170.3,165.73429848,150032.96,4022.3471,0.7969,tp,25
BTC/USDT,short,swing_low_continuation,2025-08-01 08:30:00+00:00,2025-08-01 19:00:00+00:00,114430.31,113284.16669117,151236.66,1514.7987,0.6194,tp,21
ETH/USDT,short,swing_low_continuation,2025-08-01 08:30:00+00:00,2025-08-01 19:00:00+00:00,3605.91,3530.28822574,151236.66,3171.6778,0.7382,tp,21
ETH/USDT,short,swing_low_continuation,2025-08-01 19:30:00+00:00,2025-08-02 17:30:00+00:00,3533.7,3424.42303224,154284.74,4771.1375,1.0695,tp,44
ETH/USDT,short,swing_low_continuation,2025-08-02 18:00:00+00:00,2025-08-04 00:30:00+00:00,3424.23,3525.28342103,155954.64,-4602.4215,-1.0,sl,61
SOL/USDT,short,swing_low_continuation,2025-08-02 18:00:00+00:00,2025-08-04 01:00:00+00:00,159.32,164.75118079,155954.64,-5316.4565,-1.0,sl,62
BTC/USDT,short,swing_low_continuation,2025-08-01 19:30:00+00:00,2025-08-04 14:00:00+00:00,113396.04,115401.3734801,154284.74,-2728.4229,-1.0,sl,133
BTC/USDT,long,pullback_long,2025-08-08 11:00:00+00:00,2025-08-08 15:30:00+00:00,116544.39,115907.32962622,151528.09,-828.2899,-1.0,sl,9
BTC/USDT,long,pullback_long,2025-08-09 07:00:00+00:00,2025-08-09 09:00:00+00:00,116650.75,117316.1410709,151238.19,862.6823,1.2,tp,4
ETH/USDT,long,pullback_long,2025-08-10 08:30:00+00:00,2025-08-11 01:30:00+00:00,4205.03,4302.60632718,151540.12,3516.4382,1.2003,tp,34
SOL/USDT,long,pullback_long,2025-08-11 08:30:00+00:00,2025-08-11 11:00:00+00:00,183.62,180.61976898,152770.88,-2496.1765,-1.0,sl,5
SOL/USDT,short,swing_low_continuation,2025-08-11 22:30:00+00:00,2025-08-12 15:00:00+00:00,173.89,179.89337743,151897.22,-5244.0988,-1.0,sl,33
SOL/USDT,long,pullback_long,2025-08-14 11:30:00+00:00,2025-08-14 12:30:00+00:00,202.89,197.21657699,150061.78,-4196.1849,-1.0,sl,2
ETH/USDT,long,pullback_long,2025-08-14 12:00:00+00:00,2025-08-14 12:30:00+00:00,4718.18,4634.2456669,150061.78,-2669.5326,-1.0,sl,1
SOL/USDT,short,swing_low_continuation,2025-08-15 15:30:00+00:00,2025-08-17 04:30:00+00:00,186.21,193.14978634,147658.78,-5503.0363,-1.0,sl,74
BTC/USDT,short,swing_low_continuation,2025-08-14 16:30:00+00:00,2025-08-18 02:00:00+00:00,117639.17,115956.69907618,147658.78,2111.8102,0.6435,tp,163
BTC/USDT,short,swing_low_continuation,2025-08-18 03:30:00+00:00,2025-08-18 17:00:00+00:00,115359.33,116484.08090473,146471.85,-1428.0973,-1.0,sl,27
ETH/USDT,short,swing_low_continuation,2025-08-18 06:30:00+00:00,2025-08-18 22:00:00+00:00,4263.27,4385.64521709,146471.85,-4204.4075,-1.0,sl,31
SOL/USDT,short,swing_low_continuation,2025-08-18 06:30:00+00:00,2025-08-19 16:30:00+00:00,181.38,177.02293764,146471.85,3518.508,0.8,tp,68
SOL/USDT,short,swing_low_continuation,2025-08-19 23:30:00+00:00,2025-08-20 08:30:00+00:00,177.67,181.87027968,145731.95,-3445.2353,-1.0,sl,18
BTC/USDT,short,swing_low_continuation,2025-08-19 15:30:00+00:00,2025-08-20 14:00:00+00:00,114076.83,112548.00210274,144500.47,1936.5576,1.2157,tp,45
BTC/USDT,short,swing_low_continuation,2025-08-21 09:30:00+00:00,2025-08-21 17:00:00+00:00,113432.01,112299.63073568,145203.91,1449.5546,0.8769,tp,15
BTC/USDT,short,swing_low_continuation,2025-08-21 19:30:00+00:00,2025-08-22 14:00:00+00:00,112258.58,113627.79820889,145711.26,-1777.2406,-1.0,sl,37
SOL/USDT,long,pullback_long,2025-08-24 12:00:00+00:00,2025-08-24 15:00:00+00:00,204.48,209.23937161,145089.22,3377.0223,1.2,tp,6
BTC/USDT,short,swing_low_continuation,2025-08-25 05:30:00+00:00,2025-08-25 10:30:00+00:00,112538.39,110943.09791847,146271.18,2073.4725,1.0777,tp,10
BTC/USDT,short,swing_low_continuation,2025-08-25 11:00:00+00:00,2025-08-25 16:00:00+00:00,110984.04,112763.35823684,146996.9,-2356.6836,-1.0,sl,10
BTC/USDT,short,swing_low_continuation,2025-08-25 19:30:00+00:00,2025-08-26 00:30:00+00:00,111960.99,109136.31481459,146172.06,3687.7897,3.8699,tp,10
ETH/USDT,short,swing_low_continuation,2025-08-25 19:30:00+00:00,2025-08-26 19:30:00+00:00,4524.17,4583.65052342,146172.06,-1921.7648,-1.0,sl,48
BTC/USDT,short,swing_low_continuation,2025-08-26 01:00:00+00:00,2025-08-26 20:00:00+00:00,109100.24,111248.12208621,147462.79,-2903.1346,-1.0,sl,38
ETH/USDT,long,pullback_long,2025-08-27 20:30:00+00:00,2025-08-27 22:00:00+00:00,4587.5,4485.34434185,145774.07,-3246.1354,-1.0,sl,3
SOL/USDT,long,pullback_long,2025-08-28 01:00:00+00:00,2025-08-28 04:30:00+00:00,203.93,211.16622567,144637.92,5132.3132,1.2,tp,7
ETH/USDT,short,swing_low_continuation,2025-08-29 07:30:00+00:00,2025-08-29 14:00:00+00:00,4384.41,4291.58064237,146434.23,3100.3933,0.8561,tp,13
SOL/USDT,long,pullback_long,2025-08-28 18:00:00+00:00,2025-08-29 16:00:00+00:00,210.4,203.5129777,146434.23,-4793.231,-1.0,sl,44
ETH/USDT,short,swing_low_continuation,2025-08-29 14:30:00+00:00,2025-08-31 00:30:00+00:00,4296.5,4416.91842265,147519.37,-4134.5397,-1.0,sl,68
BTC/USDT,short,swing_low_continuation,2025-08-29 14:30:00+00:00,2025-09-02 02:30:00+00:00,108646.72,110080.14201813,147519.37,-1946.2853,-1.0,sl,168
ETH/USDT,short,swing_low_continuation,2025-09-01 21:30:00+00:00,2025-09-02 03:00:00+00:00,4272.3,4375.63004389,144394.65,-3492.3356,-1.0,sl,11
SOL/USDT,short,swing_low_continuation,2025-09-05 00:30:00+00:00,2025-09-05 07:00:00+00:00,202.5,205.83860094,142491.13,-2349.2396,-1.0,sl,13
SOL/USDT,short,swing_low_continuation,2025-09-06 18:30:00+00:00,2025-09-07 08:00:00+00:00,200.43,203.54934718,141668.9,-2204.832,-1.0,sl,27
SOL/USDT,long,pullback_long,2025-09-13 14:30:00+00:00,2025-09-13 16:30:00+00:00,240.92,237.36319711,140897.21,-2080.1245,-1.0,sl,4
ETH/USDT,long,pullback_long,2025-09-13 21:00:00+00:00,2025-09-14 14:00:00+00:00,4657.58,4603.38242679,140169.16,-1631.0677,-1.0,sl,34
SOL/USDT,long,pullback_long,2025-09-14 15:30:00+00:00,2025-09-14 23:30:00+00:00,243.65,239.59783974,139598.29,-2321.669,-1.0,sl,16
BTC/USDT,long,pullback_long,2025-09-13 18:30:00+00:00,2025-09-15 00:00:00+00:00,115640.01,115090.20425041,140169.16,-666.4286,-1.0,sl,59
BTC/USDT,long,pullback_long,2025-09-16 13:30:00+00:00,2025-09-16 13:30:00+00:00,115459.72,114880.39804903,138552.46,-695.1903,-1.0,sl,0
ETH/USDT,short,swing_low_continuation,2025-09-15 15:30:00+00:00,2025-09-16 14:00:00+00:00,4491.3,4427.49399147,138552.46,1968.3565,0.6422,tp,45
ETH/USDT,short,swing_low_continuation,2025-09-16 14:30:00+00:00,2025-09-16 22:30:00+00:00,4439.34,4523.52518407,138998.06,-2635.8822,-1.0,sl,16
BTC/USDT,short,swing_low_continuation,2025-09-19 17:30:00+00:00,2025-09-22 00:30:00+00:00,115790.66,114746.51634402,138075.51,1245.0976,1.3972,tp,110
ETH/USDT,short,swing_low_continuation,2025-09-19 17:30:00+00:00,2025-09-22 00:30:00+00:00,4472.62,4402.13854398,138075.51,2175.8529,1.2022,tp,110
BTC/USDT,short,swing_low_continuation,2025-09-22 01:00:00+00:00,2025-09-22 05:30:00+00:00,114407.28,113838.16686796,139272.84,692.8056,0.8,tp,9
SOL/USDT,short,swing_low_continuation,2025-09-22 01:00:00+00:00,2025-09-22 05:30:00+00:00,232.27,228.82262138,139272.84,2067.1038,0.8,tp,9
BTC/USDT,short,swing_low_continuation,2025-09-22 06:00:00+00:00,2025-09-22 06:00:00+00:00,113691.18,112968.00309162,140238.81,892.0434,0.8,tp,0
SOL/USDT,short,swing_low_continuation,2025-09-22 06:00:00+00:00,2025-09-22 06:00:00+00:00,224.98,220.51353876,140238.81,2784.1195,0.7968,tp,0
ETH/USDT,short,swing_low_continuation,2025-09-22 06:00:00+00:00,2025-09-22 06:00:00+00:00,4219.39,4154.07418289,140238.81,2170.8855,0.8,tp,0
SOL/USDT,short,swing_low_continuation,2025-09-22 06:30:00+00:00,2025-09-22 17:00:00+00:00,223.94,218.73614313,142285.27,3306.3864,0.682,tp,21
SOL/USDT,short,swing_low_continuation,2025-09-22 18:30:00+00:00,2025-09-23 02:30:00+00:00,220.46,214.24727664,143442.51,4042.3144,1.1309,tp,16
ETH/USDT,short,swing_low_continuation,2025-09-22 19:30:00+00:00,2025-09-23 09:00:00+00:00,4153.63,4227.81801395,143442.51,-2562.0277,-1.0,sl,27
BTC/USDT,short,swing_low_continuation,2025-09-22 19:30:00+00:00,2025-09-24 04:00:00+00:00,112449.32,111159.34511531,143442.51,1645.5167,1.4692,tp,65
ETH/USDT,short,swing_low_continuation,2025-09-23 14:30:00+00:00,2025-09-24 04:00:00+00:00,4185.19,4109.97598879,143960.61,2587.1836,1.0733,tp,27
SOL/USDT,short,swing_low_continuation,2025-09-24 04:30:00+00:00,2025-09-24 14:30:00+00:00,207.82,215.8079124,145442.05,-5590.3106,-1.0,sl,20
ETH/USDT,short,swing_low_continuation,2025-09-24 04:30:00+00:00,2025-09-25 02:00:00+00:00,4127.37,4067.14956484,145442.05,2122.0738,0.5659,tp,43
ETH/USDT,short,swing_low_continuation,2025-09-25 03:30:00+00:00,2025-09-25 04:30:00+00:00,4037.79,3988.64769054,144228.17,1755.3427,0.4177,tp,2
SOL/USDT,short,swing_low_continuation,2025-09-25 06:30:00+00:00,2025-09-25 12:00:00+00:00,203.81,198.17564617,144842.54,4004.1908,0.8459,tp,11
ETH/USDT,short,swing_low_continuation,2025-09-25 05:00:00+00:00,2025-09-25 17:00:00+00:00,4002.87,3919.03142693,144842.54,3033.6713,0.7998,tp,24
BTC/USDT,short,swing_low_continuation,2025-09-25 12:30:00+00:00,2025-09-25 17:00:00+00:00,111125.76,110113.14417051,146244.01,1332.6253,0.8216,tp,9
SOL/USDT,short,swing_low_continuation,2025-09-25 12:30:00+00:00,2025-09-25 23:30:00+00:00,198.3,192.94041907,146244.01,3952.6304,0.729,tp,22
ETH/USDT,short,swing_low_continuation,2025-09-25 17:30:00+00:00,2025-09-26 04:00:00+00:00,3900.73,3971.78095112,147772.21,-2691.6388,-1.0,sl,21
SOL/USDT,short,swing_low_continuation,2025-09-26 00:00:00+00:00,2025-09-26 17:00:00+00:00,192.73,201.2565767,149155.63,-6598.801,-1.0,sl,34
ETH/USDT,short,swing_low_continuation,2025-09-26 10:30:00+00:00,2025-09-26 17:00:00+00:00,3886.26,4000.89260095,148213.56,-4371.8397,-1.0,sl,13
BTC/USDT,short,swing_low_continuation,2025-09-26 10:30:00+00:00,2025-09-28 16:00:00+00:00,109092.01,110373.01257475,148213.56,-1740.3837,-1.0,sl,107
BTC/USDT,long,pullback_long,2025-10-03 08:30:00+00:00,2025-10-03 13:30:00+00:00,119648.6,120602.79244659,143764.7,1146.5173,1.2,tp,10
ETH/USDT,long,pullback_long,2025-10-05 15:30:00+00:00,2025-10-05 19:30:00+00:00,4538.19,4488.71040167,144165.98,-1571.8326,-1.0,sl,8
ETH/USDT,long,pullback_long,2025-10-06 06:00:00+00:00,2025-10-06 11:00:00+00:00,4527.83,4588.31390225,143615.84,1918.4568,1.2,tp,10
BTC/USDT,long,pullback_long,2025-10-05 11:00:00+00:00,2025-10-06 11:30:00+00:00,123028.01,124516.54537728,144165.98,1744.287,1.2,tp,49
BTC/USDT,long,pullback_long,2025-10-07 04:30:00+00:00,2025-10-07 08:00:00+00:00,124424.01,123381.52922372,144897.8,-1214.0195,-1.0,sl,7
SOL/USDT,short,swing_low_continuation,2025-10-07 17:30:00+00:00,2025-10-08 04:00:00+00:00,223.58,217.44525,144472.89,3964.1518,1.0785,tp,21
ETH/USDT,short,swing_low_continuation,2025-10-09 15:30:00+00:00,2025-10-10 15:00:00+00:00,4316.07,4223.49601779,145860.35,3128.5112,0.8204,tp,47
ETH/USDT,short,swing_low_continuation,2025-10-10 19:30:00+00:00,2025-10-10 20:30:00+00:00,3951.86,3888.04476375,146955.33,2373.057,0.3495,tp,2
BTC/USDT,short,swing_low_continuation,2025-10-10 21:00:00+00:00,2025-10-10 21:00:00+00:00,114266.82,112093.92218233,147785.9,2810.2966,0.8,tp,0
SOL/USDT,short,swing_low_continuation,2025-10-10 21:00:00+00:00,2025-10-10 21:00:00+00:00,196.84,189.00920718,147785.9,5879.2967,0.8,tp,0
ETH/USDT,short,swing_low_continuation,2025-10-10 21:00:00+00:00,2025-10-10 21:00:00+00:00,3871.31,3744.60870919,147785.9,4836.7773,0.8001,tp,0
SOL/USDT,short,swing_low_continuation,2025-10-11 16:30:00+00:00,2025-10-11 21:00:00+00:00,183.39,173.42061887,152520.13,8291.2444,0.9215,tp,9
ETH/USDT,short,swing_low_continuation,2025-10-11 19:30:00+00:00,2025-10-12 14:30:00+00:00,3768.8,3940.12224287,152520.13,-6933.2654,-1.0,sl,38
BTC/USDT,short,swing_low_continuation,2025-10-11 19:30:00+00:00,2025-10-12 16:00:00+00:00,111391.54,113946.50869179,152520.13,-3498.3281,-1.0,sl,41
BTC/USDT,short,swing_low_continuation,2025-10-14 07:30:00+00:00,2025-10-14 10:30:00+00:00,112079.14,110123.58189602,151771.0,2648.1021,1.1878,tp,6
BTC/USDT,short,swing_low_continuation,2025-10-14 11:00:00+00:00,2025-10-14 15:30:00+00:00,110623.58,112715.11526077,152697.84,-2887.0239,-1.0,sl,9
ETH/USDT,short,swing_low_continuation,2025-10-14 12:30:00+00:00,2025-10-14 15:30:00+00:00,3950.39,4085.66869443,152697.84,-5229.0443,-1.0,sl,6
BTC/USDT,short,swing_low_continuation,2025-10-16 00:30:00+00:00,2025-10-16 15:30:00+00:00,110784.75,108840.94210333,149857.22,2629.3659,1.1893,tp,30
SOL/USDT,short,swing_low_continuation,2025-10-16 15:30:00+00:00,2025-10-17 06:30:00+00:00,191.1,180.4783259,149857.22,8329.3279,1.9581,tp,30
BTC/USDT,short,swing_low_continuation,2025-10-16 16:00:00+00:00,2025-10-17 07:00:00+00:00,108549.21,106557.26854776,150777.49,2766.8551,0.8,tp,30
ETH/USDT,short,swing_low_continuation,2025-10-17 07:00:00+00:00,2025-10-17 08:00:00+00:00,3819.71,3720.38478306,153692.76,3996.5251,0.8,tp,2
BTC/USDT,short,swing_low_continuation,2025-10-17 08:30:00+00:00,2025-10-17 16:00:00+00:00,105173.59,107297.50278896,156059.94,-3151.5298,-1.0,sl,15
ETH/USDT,short,swing_low_continuation,2025-10-17 08:30:00+00:00,2025-10-17 16:00:00+00:00,3731.41,3839.44745959,156059.94,-4518.4848,-1.0,sl,15
SOL/USDT,short,swing_low_continuation,2025-10-17 07:00:00+00:00,2025-10-19 09:30:00+00:00,180.38,188.54411171,153692.76,-6956.2305,-1.0,sl,101
ETH/USDT,short,swing_low_continuation,2025-10-22 17:30:00+00:00,2025-10-22 21:00:00+00:00,3827.08,3711.28012565,150940.76,4567.169,1.1386,tp,7
SOL/USDT,short,swing_low_continuation,2025-10-22 20:30:00+00:00,2025-10-23 06:00:00+00:00,179.5,187.01811942,150940.76,-6321.9535,-1.0,sl,19
ETH/USDT,short,swing_low_continuation,2025-10-22 21:30:00+00:00,2025-10-23 06:00:00+00:00,3724.24,3865.0149161,152539.26,-5765.9285,-1.0,sl,17
SOL/USDT,long,pullback_long,2025-10-25 12:00:00+00:00,2025-10-26 09:00:00+00:00,192.7,195.53582917,148308.51,2182.5511,1.2094,tp,42
BTC/USDT,long,pullback_long,2025-10-26 03:30:00+00:00,2025-10-26 09:00:00+00:00,111495.41,112049.26560233,148308.51,736.7254,1.2,tp,11
SOL/USDT,long,pullback_long,2025-10-27 14:00:00+00:00,2025-10-28 14:30:00+00:00,200.34,196.91772332,149330.25,-2550.9106,-1.0,sl,49
ETH/USDT,short,swing_low_continuation,2025-10-28 23:30:00+00:00,2025-10-29 18:30:00+00:00,3980.52,3892.44096677,148437.43,3284.5521,0.8222,tp,38
BTC/USDT,short,swing_low_continuation,2025-10-29 16:30:00+00:00,2025-10-29 18:30:00+00:00,111160.63,109861.99543455,148437.43,1734.121,0.8651,tp,4
BTC/USDT,short,swing_low_continuation,2025-10-29 23:30:00+00:00,2025-10-30 04:00:00+00:00,110463.6,108317.24679653,150193.97,2918.3306,1.2717,tp,9
ETH/USDT,short,swing_low_continuation,2025-10-29 19:00:00+00:00,2025-10-30 12:30:00+00:00,3917.9,3825.92245966,150193.97,3525.9889,0.8,tp,35
SOL/USDT,short,swing_low_continuation,2025-10-30 12:30:00+00:00,2025-10-30 17:30:00+00:00,189.05,182.05357216,151215.39,5596.2315,1.1573,tp,10
BTC/USDT,short,swing_low_continuation,2025-10-30 12:30:00+00:00,2025-10-30 19:30:00+00:00,108784.3,106511.97737055,151215.39,3158.6373,1.1662,tp,14
ETH/USDT,short,swing_low_continuation,2025-10-30 20:00:00+00:00,2025-10-30 23:30:00+00:00,3686.93,3805.50944648,155513.69,-5001.6483,-1.0,sl,7
BTC/USDT,short,swing_low_continuation,2025-10-30 20:00:00+00:00,2025-10-31 00:30:00+00:00,106536.39,108894.97132422,155513.69,-3442.877,-1.0,sl,9
SOL/USDT,short,swing_low_continuation,2025-10-30 18:00:00+00:00,2025-11-03 03:30:00+00:00,183.8,177.88021167,154408.16,4973.1427,0.8,tp,163
SOL/USDT,short,swing_low_continuation,2025-11-03 08:30:00+00:00,2025-11-03 15:00:00+00:00,175.78,171.16790348,154298.7,4048.4725,0.8359,tp,13
