symbol,model,direction,entry_ts,exit_ts,entry_price,exit_price,pnl
ETH/USDT,pbl,long,2024-04-09 11:00:00+00:00,2024-04-09 14:30:00+00:00,3627.96,3562.9440992901186,-1042.6059680478695
SOL/USDT,slc,short,2024-04-09 14:30:00+00:00,2024-04-09 17:00:00+00:00,173.23,176.49636879023075,-1096.9964574260775
BTC/USDT,slc,short,2024-04-10 12:30:00+00:00,2024-04-10 16:30:00+00:00,68972.28,69368.69238425503,-330.0724826739897
SOL/USDT,slc,short,2024-04-10 12:30:00+00:00,2024-04-10 16:30:00+00:00,168.3,171.58470053639388,-1120.8522141367785
ETH/USDT,pbl,long,2024-04-12 07:00:00+00:00,2024-04-12 12:30:00+00:00,3534.7,3495.52417953486,-630.8772849496854
BTC/USDT,pbl,long,2024-04-11 17:00:00+00:00,2024-04-12 16:00:00+00:00,70011.99,68816.76181000596,-971.7571737868507
ETH/USDT,slc,short,2024-04-12 18:30:00+00:00,2024-04-12 18:30:00+00:00,3304.59,3109.1024395044633,3334.1107693742906
SOL/USDT,slc,short,2024-04-12 19:30:00+00:00,2024-04-13 17:00:00+00:00,152.15,141.2114347135949,4135.87129827202
BTC/USDT,slc,short,2024-04-12 18:30:00+00:00,2024-04-13 19:30:00+00:00,67624.44,64923.376242695216,2251.1769611257823
ETH/USDT,slc,short,2024-04-12 19:30:00+00:00,2024-04-13 19:30:00+00:00,3225.0,3104.293693825573,2153.1726277399935
SOL/USDT,slc,short,2024-04-13 20:00:00+00:00,2024-04-13 20:00:00+00:00,133.73,124.21254706651382,4306.943802290992
ETH/USDT,slc,short,2024-04-13 20:00:00+00:00,2024-04-13 20:00:00+00:00,3085.2,2979.8464208719424,2066.5374664136066
BTC/USDT,slc,short,2024-04-13 20:30:00+00:00,2024-04-13 22:30:00+00:00,62096.23,64422.87383344594,-2351.053624924017
SOL/USDT,slc,short,2024-04-13 20:30:00+00:00,2024-04-13 22:30:00+00:00,124.6,138.7916864406536,-7146.836189477458
ETH/USDT,slc,short,2024-04-13 20:30:00+00:00,2024-04-14 05:30:00+00:00,2924.59,3077.206832916496,-3274.4269747326543
SOL/USDT,slc,short,2024-04-14 14:30:00+00:00,2024-04-14 22:30:00+00:00,137.32,150.10744946756674,-5426.880745534796
BTC/USDT,slc,short,2024-04-14 14:30:00+00:00,2024-04-15 06:00:00+00:00,63999.99,66213.64328297682,-2015.7182881041595
SOL/USDT,slc,short,2024-04-16 03:30:00+00:00,2024-04-16 16:00:00+00:00,136.16,126.81805462614723,3819.6925065808236
BTC/USDT,slc,short,2024-04-16 03:30:00+00:00,2024-04-17 14:00:00+00:00,63139.99,61303.80581979272,1619.0205251483014
BTC/USDT,pbl,long,2024-04-23 09:00:00+00:00,2024-04-23 14:30:00+00:00,66215.06,66993.88632273258,677.2135036249707
SOL/USDT,pbl,long,2024-04-23 12:30:00+00:00,2024-04-23 14:30:00+00:00,154.36,157.87138374444234,1309.7405972583774
BTC/USDT,pbl,long,2024-04-23 22:30:00+00:00,2024-04-24 14:00:00+00:00,66385.99,65716.95045599077,-587.2612278682366
SOL/USDT,pbl,long,2024-04-23 22:30:00+00:00,2024-04-24 14:30:00+00:00,156.41,153.037605600466,-1256.4054760413198
BTC/USDT,slc,short,2024-04-25 07:30:00+00:00,2024-04-25 13:00:00+00:00,64246.01,63087.54834904373,1039.0953122112471
BTC/USDT,slc,short,2024-04-25 13:30:00+00:00,2024-04-25 17:00:00+00:00,63209.09,64767.95029060665,-1430.1440865575362
SOL/USDT,slc,short,2024-04-25 01:30:00+00:00,2024-04-26 22:00:00+00:00,148.65,140.93017602284795,2992.6943875354627
SOL/USDT,slc,short,2024-04-27 00:30:00+00:00,2024-04-27 01:00:00+00:00,138.44,133.55505479215964,2065.5076574800364
SOL/USDT,slc,short,2024-04-27 01:30:00+00:00,2024-04-27 17:30:00+00:00,134.77,140.67913283052897,-2598.303657857604
BTC/USDT,slc,short,2024-04-27 16:30:00+00:00,2024-04-28 00:00:00+00:00,62788.0,63689.15227288585,-850.5129162292382
BTC/USDT,slc,short,2024-04-29 06:30:00+00:00,2024-04-29 17:00:00+00:00,62304.24,63179.846023917795,-815.8547567963232
SOL/USDT,slc,short,2024-04-29 08:30:00+00:00,2024-04-30 00:30:00+00:00,134.58,139.0657730551452,-1934.9889354564314
ETH/USDT,slc,short,2024-04-30 04:30:00+00:00,2024-04-30 08:30:00+00:00,3175.18,3104.901561277954,1263.6079490344318
ETH/USDT,slc,short,2024-04-30 09:00:00+00:00,2024-04-30 12:00:00+00:00,3067.34,2996.3317769070086,1331.8543861207527
SOL/USDT,slc,short,2024-04-30 13:30:00+00:00,2024-04-30 16:00:00+00:00,128.82,123.55655705172248,2369.7432827236375
BTC/USDT,slc,short,2024-04-30 13:30:00+00:00,2024-04-30 19:30:00+00:00,61195.53,59699.111365065335,1418.2346221081314
BTC/USDT,slc,short,2024-04-30 20:00:00+00:00,2024-04-30 22:30:00+00:00,59292.95,60922.34388715825,-1630.2475303470742
ETH/USDT,slc,short,2024-04-30 13:30:00+00:00,2024-05-01 07:00:00+00:00,3012.02,2919.5898252460543,1779.7975257914832
SOL/USDT,slc,short,2024-04-30 20:00:00+00:00,2024-05-01 18:00:00+00:00,123.04,129.15324825887885,-2947.516446166633
ETH/USDT,slc,short,2024-05-01 07:30:00+00:00,2024-05-01 18:00:00+00:00,2897.67,2971.2660672401425,-1508.0620996030516
BTC/USDT,slc,short,2024-05-01 07:30:00+00:00,2024-05-01 18:30:00+00:00,57993.87,59316.066410693245,-1353.7155747981817
SOL/USDT,pbl,long,2024-05-05 04:30:00+00:00,2024-05-06 04:30:00+00:00,144.82,148.08457956269098,1292.6468926363978
BTC/USDT,pbl,long,2024-05-05 21:30:00+00:00,2024-05-06 07:30:00+00:00,63743.58,64530.95053093182,708.3108552389422
ETH/USDT,slc,short,2024-05-06 23:30:00+00:00,2024-05-07 09:00:00+00:00,3073.0,3128.092454308443,-1040.5972933218666
SOL/USDT,pbl,long,2024-05-07 17:00:00+00:00,2024-05-07 21:30:00+00:00,155.17,150.71016428326746,-1657.7939518899548
ETH/USDT,slc,short,2024-05-07 22:30:00+00:00,2024-05-08 09:30:00+00:00,3045.28,2981.9971260686225,1186.5539183074948
ETH/USDT,slc,short,2024-05-08 11:30:00+00:00,2024-05-08 20:00:00+00:00,2984.25,2937.791313725656,895.3802821526864
BTC/USDT,slc,short,2024-05-08 07:30:00+00:00,2024-05-08 22:00:00+00:00,62190.0,61223.09461116571,887.7525693899802
ETH/USDT,slc,short,2024-05-08 20:30:00+00:00,2024-05-09 16:00:00+00:00,2956.29,3024.126495742769,-1326.9425757855247
BTC/USDT,slc,short,2024-05-08 22:30:00+00:00,2024-05-09 16:00:00+00:00,61378.0,62478.52967444545,-1042.4423331773173
BTC/USDT,slc,short,2024-05-10 17:30:00+00:00,2024-05-13 07:30:00+00:00,60463.68,61907.06742693553,-1368.081545404225
ETH/USDT,slc,short,2024-05-10 17:30:00+00:00,2024-05-13 08:00:00+00:00,2896.51,2962.8982784897244,-1313.5300649775102
SOL/USDT,pbl,long,2024-05-14 08:00:00+00:00,2024-05-14 14:00:00+00:00,146.54,142.9139013847173,-1394.8761320735093
ETH/USDT,slc,short,2024-05-14 14:30:00+00:00,2024-05-15 12:30:00+00:00,2910.33,2951.4240742668353,-789.0627130789018
SOL/USDT,pbl,long,2024-05-17 00:00:00+00:00,2024-05-17 06:30:00+00:00,159.36,163.96235877654487,1605.9206788631766
BTC/USDT,pbl,long,2024-05-18 15:30:00+00:00,2024-05-19 10:30:00+00:00,66806.9,67525.8757632083,604.4824846322875
SOL/USDT,pbl,long,2024-05-18 18:00:00+00:00,2024-05-19 13:00:00+00:00,171.42,167.9499302193158,-1137.0184404586996
ETH/USDT,pbl,long,2024-05-20 15:00:00+00:00,2024-05-20 16:30:00+00:00,3090.77,3137.2094168407193,841.1381079857405
SOL/USDT,pbl,long,2024-05-21 08:00:00+00:00,2024-05-21 15:30:00+00:00,181.28,176.64446264762515,-1439.0481435548948
ETH/USDT,pbl,long,2024-05-22 19:30:00+00:00,2024-05-23 09:30:00+00:00,3738.86,3840.1526492254684,1510.982612589319
SOL/USDT,pbl,long,2024-05-22 20:30:00+00:00,2024-05-23 10:30:00+00:00,179.01,173.89961566035421,-1592.1977703643818
ETH/USDT,pbl,long,2024-05-23 19:30:00+00:00,2024-05-23 20:00:00+00:00,3787.23,3648.0760386905918,-2048.204106911401
SOL/USDT,slc,short,2024-05-24 04:30:00+00:00,2024-05-24 08:00:00+00:00,170.73,162.93192394141053,2513.365813958053
BTC/USDT,slc,short,2024-05-24 06:30:00+00:00,2024-05-24 15:00:00+00:00,67154.54,68318.09676513213,-953.433207770763
ETH/USDT,pbl,long,2024-05-25 14:30:00+00:00,2024-05-26 07:30:00+00:00,3737.82,3787.0935460860796,732.5905487246393
BTC/USDT,pbl,long,2024-05-26 10:00:00+00:00,2024-05-26 15:30:00+00:00,69086.54,68697.79811269123,-314.1470123176389
BTC/USDT,pbl,long,2024-05-28 00:00:00+00:00,2024-05-28 01:30:00+00:00,69436.43,68732.02069871052,-565.2578325628365
SOL/USDT,slc,short,2024-05-24 08:30:00+00:00,2024-05-28 13:00:00+00:00,163.4,172.92485931348182,-3258.9103268078993
BTC/USDT,pbl,long,2024-06-04 01:30:00+00:00,2024-06-04 14:00:00+00:00,69012.98,69904.52061869962,702.5214571128795
SOL/USDT,pbl,long,2024-06-06 08:30:00+00:00,2024-06-06 19:00:00+00:00,172.68,170.73025079365388,-616.8011430102597
ETH/USDT,pbl,long,2024-06-06 14:30:00+00:00,2024-06-06 19:30:00+00:00,3840.28,3807.0484022305736,-472.71217683727735
BTC/USDT,pbl,long,2024-06-07 16:00:00+00:00,2024-06-07 17:30:00+00:00,71111.55,70338.59210813875,-589.6331413464507
SOL/USDT,slc,short,2024-06-07 17:30:00+00:00,2024-06-07 18:00:00+00:00,167.76,162.3812309586878,1739.2446421715147
SOL/USDT,slc,short,2024-06-07 18:30:00+00:00,2024-06-11 01:30:00+00:00,159.7,156.4982858902101,1095.6031840633404
ETH/USDT,slc,short,2024-06-07 18:30:00+00:00,2024-06-11 01:30:00+00:00,3667.75,3615.7189299469073,775.2444820244921
ETH/USDT,slc,short,2024-06-11 02:30:00+00:00,2024-06-11 04:00:00+00:00,3595.84,3554.231655346968,639.9242035098862
ETH/USDT,slc,short,2024-06-11 04:30:00+00:00,2024-06-11 06:30:00+00:00,3549.9,3512.0101518042734,592.6666862984822
BTC/USDT,slc,short,2024-06-11 04:30:00+00:00,2024-06-11 09:30:00+00:00,67941.64,67235.9984397289,576.7025822328505
SOL/USDT,slc,short,2024-06-11 04:30:00+00:00,2024-06-11 14:00:00+00:00,154.35,150.73107626010955,1301.8968251537622
BTC/USDT,slc,short,2024-06-11 10:00:00+00:00,2024-06-11 15:30:00+00:00,67084.33,66228.22899242552,713.833720487003
ETH/USDT,slc,short,2024-06-11 10:00:00+00:00,2024-06-11 15:30:00+00:00,3514.8,3454.1764267378626,964.7927941995263
BTC/USDT,slc,short,2024-06-11 16:00:00+00:00,2024-06-11 19:30:00+00:00,66244.48,67453.09512938505,-1039.5760123599177
ETH/USDT,slc,short,2024-06-11 16:00:00+00:00,2024-06-12 09:30:00+00:00,3447.75,3534.6693931959826,-1436.4775313983985
SOL/USDT,slc,short,2024-06-11 16:00:00+00:00,2024-06-12 10:00:00+00:00,147.66,153.18017061628885,-2130.1370964907455
ETH/USDT,slc,short,2024-06-12 19:30:00+00:00,2024-06-13 15:30:00+00:00,3555.19,3453.748657978759,1579.8106636510515
SOL/USDT,slc,short,2024-06-13 09:30:00+00:00,2024-06-13 15:30:00+00:00,151.04,147.2345273286283,1394.9848821305116
ETH/USDT,slc,short,2024-06-13 16:00:00+00:00,2024-06-14 06:30:00+00:00,3441.73,3531.2980305061983,-1467.9800257474903
SOL/USDT,slc,short,2024-06-13 16:00:00+00:00,2024-06-14 16:00:00+00:00,146.87,142.47168857291726,1689.2611763564369
SOL/USDT,slc,short,2024-06-14 16:30:00+00:00,2024-06-16 14:00:00+00:00,141.92,146.47090297640253,-1811.3140996180352
SOL/USDT,slc,short,2024-06-17 15:30:00+00:00,2024-06-17 18:00:00+00:00,142.64,145.66462590005406,-1184.3180210678233
ETH/USDT,slc,short,2024-06-18 00:30:00+00:00,2024-06-18 01:30:00+00:00,3498.38,3405.246083978147,1475.8550228176048
ETH/USDT,slc,short,2024-06-18 02:00:00+00:00,2024-06-19 01:00:00+00:00,3408.42,3509.179009668222,-1654.0989711197508
SOL/USDT,slc,short,2024-06-18 01:30:00+00:00,2024-06-19 02:00:00+00:00,137.99,139.97710637402,-798.3187263992189
SOL/USDT,slc,short,2024-06-23 20:30:00+00:00,2024-06-23 23:30:00+00:00,130.67,128.42440669196347,946.8302320251618
SOL/USDT,slc,short,2024-06-24 00:00:00+00:00,2024-06-24 01:30:00+00:00,128.68,126.38373597020545,989.0814455401724
BTC/USDT,slc,short,2024-06-21 13:30:00+00:00,2024-06-24 02:30:00+00:00,63634.64,62809.75641321437,714.193630785253
ETH/USDT,slc,short,2024-06-24 00:00:00+00:00,2024-06-24 04:00:00+00:00,3420.91,3385.6156479001193,571.8535871197198
BTC/USDT,slc,short,2024-06-24 03:00:00+00:00,2024-06-24 05:30:00+00:00,62880.95,62351.05624793131,472.1033825181507
SOL/USDT,slc,short,2024-06-24 03:00:00+00:00,2024-06-24 05:30:00+00:00,126.7,123.9574044921798,1212.6976976938759
BTC/USDT,slc,short,2024-06-24 06:00:00+00:00,2024-06-24 09:30:00+00:00,62314.01,61720.29104107328,541.3057817984593
ETH/USDT,slc,short,2024-06-24 06:00:00+00:00,2024-06-24 09:30:00+00:00,3371.33,3324.956849223528,781.4708587856701
SOL/USDT,slc,short,2024-06-24 06:00:00+00:00,2024-06-24 12:00:00+00:00,123.92,127.66611166667319,-1717.4605200124588
BTC/USDT,slc,short,2024-06-24 10:00:00+00:00,2024-06-24 16:30:00+00:00,61402.28,60466.048947680494,873.3146352963469
ETH/USDT,slc,short,2024-06-24 10:00:00+00:00,2024-06-24 16:30:00+00:00,3308.6,3242.5712250279357,1143.03931710417
BTC/USDT,slc,short,2024-06-24 17:00:00+00:00,2024-06-24 19:30:00+00:00,60168.01,59073.60048890967,1043.7077471785233
ETH/USDT,slc,short,2024-06-24 17:00:00+00:00,2024-06-24 21:30:00+00:00,3260.15,3347.4260483894423,-1536.109546680459
BTC/USDT,slc,short,2024-06-26 04:30:00+00:00,2024-06-26 19:00:00+00:00,61794.01,60825.73502344858,896.4182168679148
SOL/USDT,pbl,long,2024-06-28 08:30:00+00:00,2024-06-28 14:30:00+00:00,145.46,142.31235697178786,-1244.7310508218643
SOL/USDT,pbl,long,2024-07-02 08:30:00+00:00,2024-07-02 12:30:00+00:00,147.57,150.31119799169332,1060.410969822944
BTC/USDT,slc,short,2024-07-03 04:30:00+00:00,2024-07-03 10:00:00+00:00,60964.0,60174.750244266295,743.8532959764634
ETH/USDT,slc,short,2024-07-03 07:30:00+00:00,2024-07-03 10:00:00+00:00,3355.41,3317.8226314157064,643.6393952852101
ETH/USDT,slc,short,2024-07-03 10:30:00+00:00,2024-07-03 19:00:00+00:00,3306.48,3272.6025660423857,593.6713213516676
BTC/USDT,slc,short,2024-07-03 10:30:00+00:00,2024-07-03 20:30:00+00:00,60132.01,59596.7243003097,515.8000535272598
SOL/USDT,slc,short,2024-07-03 19:30:00+00:00,2024-07-04 01:30:00+00:00,140.43,136.45122042943672,1647.578245346722
ETH/USDT,slc,short,2024-07-03 19:30:00+00:00,2024-07-04 01:30:00+00:00,3280.81,3216.5148582492943,1139.6018445339437
BTC/USDT,slc,short,2024-07-04 02:00:00+00:00,2024-07-04 08:30:00+00:00,58561.1,57499.937658329094,1074.6765556060775
ETH/USDT,slc,short,2024-07-04 02:00:00+00:00,2024-07-04 08:30:00+00:00,3210.59,3149.952439874305,1120.1135236847408
ETH/USDT,slc,short,2024-07-04 09:00:00+00:00,2024-07-04 13:00:00+00:00,3168.84,3103.1621594873113,1245.1246582578767
SOL/USDT,slc,short,2024-07-04 02:00:00+00:00,2024-07-04 23:30:00+00:00,134.15,129.238654907791,2171.2755638146314
BTC/USDT,slc,short,2024-07-04 09:00:00+00:00,2024-07-05 02:30:00+00:00,57688.46,56491.273592281344,1246.7147925516228
SOL/USDT,slc,short,2024-07-05 00:00:00+00:00,2024-07-05 02:30:00+00:00,127.85,123.03903319544679,2305.6068059145737
ETH/USDT,slc,short,2024-07-05 00:00:00+00:00,2024-07-05 02:30:00+00:00,3059.7,2988.9911300256863,1415.9524448305913
BTC/USDT,slc,short,2024-07-05 03:00:00+00:00,2024-07-05 04:00:00+00:00,55766.32,54322.36486801002,1631.5078234030414
SOL/USDT,slc,short,2024-07-05 03:00:00+00:00,2024-07-05 11:00:00+00:00,122.9,129.90955178097823,-3593.733052454816
BTC/USDT,slc,short,2024-07-08 01:30:00+00:00,2024-07-08 08:00:00+00:00,54794.0,56234.01646821953,-1637.8807988721298
BTC/USDT,pbl,long,2024-07-16 10:30:00+00:00,2024-07-16 15:00:00+00:00,63285.12,64578.67034942552,1262.1656542740752
ETH/USDT,pbl,long,2024-07-16 10:30:00+00:00,2024-07-16 15:30:00+00:00,3400.3,3473.7665635670355,1334.1575522250046
ETH/USDT,pbl,long,2024-07-17 15:30:00+00:00,2024-07-17 16:00:00+00:00,3463.48,3412.266273666029,-926.5158725059089
BTC/USDT,pbl,long,2024-07-17 12:30:00+00:00,2024-07-17 16:30:00+00:00,64802.88,63946.38343695015,-828.1528268156568
SOL/USDT,pbl,long,2024-07-20 14:00:00+00:00,2024-07-20 17:00:00+00:00,168.22,171.14388129175447,1078.4093086816804
BTC/USDT,pbl,long,2024-07-21 18:30:00+00:00,2024-07-21 20:00:00+00:00,66970.0,68166.25334348067,1115.009049147966
BTC/USDT,pbl,long,2024-07-22 10:30:00+00:00,2024-07-22 14:30:00+00:00,67518.0,66808.2759113429,-660.2557763659331
SOL/USDT,pbl,long,2024-07-22 10:00:00+00:00,2024-07-23 05:00:00+00:00,178.96,174.9435738030357,-1409.6979001575253
BTC/USDT,pbl,long,2024-07-23 00:00:00+00:00,2024-07-23 05:00:00+00:00,67532.0,66691.22911970102,-779.1292997168377
SOL/USDT,pbl,long,2024-07-24 22:00:00+00:00,2024-07-25 01:00:00+00:00,177.5,172.29305985715035,-1813.328335714024
ETH/USDT,slc,short,2024-07-24 22:30:00+00:00,2024-07-25 01:00:00+00:00,3331.67,3267.2732539231024,1194.7971150680407
ETH/USDT,slc,short,2024-07-25 01:30:00+00:00,2024-07-25 04:00:00+00:00,3219.69,3139.0256883633583,1543.2488074675075
SOL/USDT,slc,short,2024-07-25 12:30:00+00:00,2024-07-26 02:00:00+00:00,168.19,174.79372884289555,-2439.771977218408
ETH/USDT,slc,short,2024-07-25 12:30:00+00:00,2024-07-26 02:00:00+00:00,3168.81,3233.950162125684,-1277.3585292906982
SOL/USDT,pbl,long,2024-07-27 16:30:00+00:00,2024-07-27 20:00:00+00:00,182.93,179.29288179526182,-1209.6041565392804
SOL/USDT,pbl,long,2024-07-28 09:00:00+00:00,2024-07-29 00:00:00+00:00,183.82,188.06950566833623,1396.6373891370165
BTC/USDT,slc,short,2024-07-30 01:30:00+00:00,2024-07-31 19:30:00+00:00,66719.99,65047.88836762514,1526.3162965477572
BTC/USDT,slc,short,2024-07-31 20:00:00+00:00,2024-08-01 01:30:00+00:00,65256.83,64180.488617967305,1013.3389107815128
BTC/USDT,slc,short,2024-08-01 02:00:00+00:00,2024-08-01 15:00:00+00:00,64202.0,63095.1423260812,1065.3045849435268
ETH/USDT,slc,short,2024-08-01 02:30:00+00:00,2024-08-01 15:00:00+00:00,3186.68,3132.8151450070627,1044.4739514500702
BTC/USDT,slc,short,2024-08-01 15:30:00+00:00,2024-08-01 20:30:00+00:00,62984.0,64219.96719491635,-1227.0617237880356
ETH/USDT,slc,short,2024-08-01 15:30:00+00:00,2024-08-01 22:00:00+00:00,3117.35,3190.9879966086005,-1477.0870923183445
SOL/USDT,slc,short,2024-08-01 15:30:00+00:00,2024-08-02 00:00:00+00:00,162.98,168.92830998459638,-2282.175207972527
ETH/USDT,slc,short,2024-08-02 07:30:00+00:00,2024-08-02 14:30:00+00:00,3152.82,3087.462746446131,1260.0588389165323
SOL/USDT,slc,short,2024-08-02 06:30:00+00:00,2024-08-02 15:00:00+00:00,159.54,156.57401437420071,1130.044802728657
SOL/USDT,slc,short,2024-08-02 15:30:00+00:00,2024-08-02 19:30:00+00:00,154.36,150.12796807308678,1689.4544099043062
BTC/USDT,slc,short,2024-08-02 20:00:00+00:00,2024-08-02 22:30:00+00:00,62633.58,61274.00531506765,1350.4412334971921
ETH/USDT,slc,short,2024-08-02 15:00:00+00:00,2024-08-03 00:30:00+00:00,3038.41,2964.582044740508,1487.6826062882499
SOL/USDT,slc,short,2024-08-02 20:00:00+00:00,2024-08-03 16:00:00+00:00,151.29,144.80184860827342,2668.029383806788
ETH/USDT,slc,short,2024-08-03 01:00:00+00:00,2024-08-03 19:00:00+00:00,2962.4,2883.395983811226,1685.6401554873541
BTC/USDT,slc,short,2024-08-03 01:00:00+00:00,2024-08-04 14:30:00+00:00,61132.01,59605.21771984406,1578.5948373489098
ETH/USDT,slc,short,2024-08-03 19:30:00+00:00,2024-08-04 15:30:00+00:00,2884.75,2830.057882162554,1227.2181922917496
SOL/USDT,slc,short,2024-08-03 19:30:00+00:00,2024-08-04 16:00:00+00:00,141.37,134.6639034531399,3070.5612821857694
ETH/USDT,slc,short,2024-08-04 16:00:00+00:00,2024-08-04 17:00:00+00:00,2827.0,2770.7542594610845,1307.3996641286508
BTC/USDT,slc,short,2024-08-04 16:00:00+00:00,2024-08-04 17:30:00+00:00,59086.01,58074.67125151333,1124.7513469308055
BTC/USDT,slc,short,2024-08-04 18:00:00+00:00,2024-08-04 19:00:00+00:00,57864.43,59360.03911029494,-1748.222524485444
ETH/USDT,slc,short,2024-08-04 17:30:00+00:00,2024-08-05 00:30:00+00:00,2738.13,2620.776478821037,2882.0220984108273
BTC/USDT,slc,short,2024-08-05 00:30:00+00:00,2024-08-05 01:00:00+00:00,57409.99,54524.00769943348,3369.3785970298636
SOL/USDT,slc,short,2024-08-05 00:30:00+00:00,2024-08-05 01:00:00+00:00,136.81,124.35135965757664,6103.745633338507
BTC/USDT,slc,short,2024-08-05 01:30:00+00:00,2024-08-05 05:00:00+00:00,54254.81,52329.948578045376,2531.379925318153
SOL/USDT,slc,short,2024-08-05 01:30:00+00:00,2024-08-05 05:00:00+00:00,131.61,122.8569768248926,4745.317760143265
ETH/USDT,slc,short,2024-08-05 01:30:00+00:00,2024-08-05 06:00:00+00:00,2323.41,2160.3384669911766,5007.816535562139
BTC/USDT,slc,short,2024-08-05 05:30:00+00:00,2024-08-05 06:00:00+00:00,53437.05,50534.49023551525,4013.900910729795
SOL/USDT,slc,short,2024-08-05 05:30:00+00:00,2024-08-05 14:30:00+00:00,121.13,130.99035066457475,-6015.456547262685
BTC/USDT,slc,short,2024-08-05 06:30:00+00:00,2024-08-05 15:00:00+00:00,50012.02,54835.69526234837,-7431.959591704456
ETH/USDT,slc,short,2024-08-07 23:30:00+00:00,2024-08-08 02:00:00+00:00,2350.48,2451.538518501331,-3110.599499180216
SOL/USDT,slc,short,2024-08-11 20:30:00+00:00,2024-08-12 11:00:00+00:00,145.22,148.47086802090706,-1595.2017482472213
BTC/USDT,slc,short,2024-08-12 06:30:00+00:00,2024-08-12 11:30:00+00:00,58495.49,59630.00495046889,-1382.071626304652
BTC/USDT,slc,short,2024-08-12 13:30:00+00:00,2024-08-12 14:30:00+00:00,59534.44,59901.38636749435,-432.7921149724981
BTC/USDT,slc,short,2024-08-15 06:30:00+00:00,2024-08-15 12:30:00+00:00,58101.99,59380.52577897428,-1541.8034056226302
BTC/USDT,slc,short,2024-08-15 20:30:00+00:00,2024-08-16 02:30:00+00:00,56890.42,58350.80071200876,-1784.745484372662
BTC/USDT,slc,short,2024-08-19 09:30:00+00:00,2024-08-19 13:00:00+00:00,58624.0,58894.5290546208,-317.95689555514303
ETH/USDT,slc,short,2024-08-19 13:30:00+00:00,2024-08-19 17:30:00+00:00,2596.82,2624.638000550654,-736.9055668027268
BTC/USDT,pbl,long,2024-08-22 14:00:00+00:00,2024-08-23 14:00:00+00:00,60816.0,61747.99024051566,1050.2432958412287
BTC/USDT,pbl,long,2024-08-25 10:30:00+00:00,2024-08-25 21:00:00+00:00,63882.0,64411.204686060235,570.7747692116502
ETH/USDT,pbl,long,2024-08-25 04:00:00+00:00,2024-08-26 02:00:00+00:00,2764.52,2726.0692509614955,-958.3069959986236
BTC/USDT,pbl,long,2024-08-26 01:30:00+00:00,2024-08-26 06:30:00+00:00,64144.99,63508.690609987694,-685.4499383807874
SOL/USDT,pbl,long,2024-08-26 01:30:00+00:00,2024-08-26 14:30:00+00:00,159.1,156.22954520099978,-1246.6872254486682
ETH/USDT,slc,short,2024-08-26 23:30:00+00:00,2024-08-27 10:30:00+00:00,2690.37,2641.16663476793,1245.2440749137388
ETH/USDT,slc,short,2024-08-27 11:00:00+00:00,2024-08-27 14:00:00+00:00,2638.0,2598.2811324726513,1031.7270885972925
ETH/USDT,slc,short,2024-08-27 14:30:00+00:00,2024-08-27 21:30:00+00:00,2601.39,2540.735296609522,1606.1437010843756
BTC/USDT,slc,short,2024-08-27 16:30:00+00:00,2024-08-27 21:30:00+00:00,61960.99,60785.27435887781,1307.1015499392977
BTC/USDT,slc,short,2024-08-27 22:00:00+00:00,2024-08-27 22:00:00+00:00,60419.99,59459.80403145047,1110.9164368687161
ETH/USDT,slc,short,2024-08-27 22:00:00+00:00,2024-08-27 22:00:00+00:00,2490.61,2427.513171809967,1770.9589198057813
BTC/USDT,slc,short,2024-08-27 22:30:00+00:00,2024-08-28 16:00:00+00:00,58935.81,58274.48302920401,795.7292548047604
ETH/USDT,slc,short,2024-08-27 22:30:00+00:00,2024-08-28 20:00:00+00:00,2437.78,2551.241675577717,-3300.525026431476
SOL/USDT,slc,short,2024-08-28 16:30:00+00:00,2024-08-29 19:00:00+00:00,142.2,138.62252839467564,1791.048115579193
BTC/USDT,slc,short,2024-08-29 18:30:00+00:00,2024-08-30 15:00:00+00:00,59628.01,58033.19504975418,1873.2072480477573
SOL/USDT,slc,short,2024-08-30 15:30:00+00:00,2024-08-30 23:00:00+00:00,133.38,138.18566111107032,-2569.6205452915674
BTC/USDT,slc,short,2024-09-01 10:30:00+00:00,2024-09-01 14:00:00+00:00,57997.03,57336.38356679767,802.1552604043163
SOL/USDT,slc,short,2024-09-01 08:30:00+00:00,2024-09-01 15:30:00+00:00,131.77,134.57628880975398,-1499.722523530719
ETH/USDT,slc,short,2024-09-01 14:30:00+00:00,2024-09-01 19:00:00+00:00,2449.39,2499.2119917268956,-1438.0906766780943
BTC/USDT,slc,short,2024-09-01 14:30:00+00:00,2024-09-02 00:30:00+00:00,57737.99,57134.05099310985,739.5278697406659
SOL/USDT,slc,short,2024-09-02 04:30:00+00:00,2024-09-02 10:30:00+00:00,129.26,132.73178463178309,-1878.2769676552803
BTC/USDT,slc,short,2024-09-04 02:30:00+00:00,2024-09-04 15:30:00+00:00,56610.01,57869.720035303704,-1541.510246803865
BTC/USDT,slc,short,2024-09-05 12:30:00+00:00,2024-09-05 15:30:00+00:00,56602.01,55856.538968469526,905.2578486243065
ETH/USDT,slc,short,2024-09-05 15:30:00+00:00,2024-09-06 07:00:00+00:00,2360.85,2323.9722878902194,1073.6653958150343
ETH/USDT,slc,short,2024-09-06 07:30:00+00:00,2024-09-06 12:30:00+00:00,2336.97,2401.1479372905706,-1906.6035788850445
