symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,exit_type,size_usd,gross_pnl,entry_fee,exit_fee,net_pnl
ETH,SLC,-1,2022-05-09 02:00:00+00:00,2022-05-09 02:30:00+00:00,2505.83,2449.179448652641,TP,22161.83792394936,501.0237,0.0,0.0,501.0237
SOL,SLC,-1,2022-05-08 18:00:00+00:00,2022-05-09 10:00:00+00:00,75.05,72.37777673104523,TP,22161.837923949355,789.0923,0.0,0.0,789.0923
BTC,SLC,-1,2022-05-09 03:00:00+00:00,2022-05-09 10:30:00+00:00,33496.16,32756.306191705768,TP,22436.989324428097,495.5819,0.0,0.0,495.5819
SOL,SLC,-1,2022-05-09 03:00:00+00:00,2022-05-09 10:30:00+00:00,74.62,71.87139475462084,TP,22436.989324428097,826.4598,0.0,0.0,826.4598
ETH,SLC,-1,2022-05-09 03:00:00+00:00,2022-05-09 10:30:00+00:00,2442.26,2377.6009166060235,TP,22436.989324428097,594.0216,0.0,0.0,594.0216
BTC,SLC,-1,2022-05-09 11:00:00+00:00,2022-05-09 16:30:00+00:00,32822.21,32013.406785895037,TP,22978.020445297276,566.2232,0.0,0.0,566.2232
SOL,SLC,-1,2022-05-09 11:00:00+00:00,2022-05-09 16:30:00+00:00,71.43,68.40015250168821,TP,22978.020445297276,974.6591,0.0,0.0,974.6591
SOL,SLC,-1,2022-05-09 13:00:00+00:00,2022-05-09 16:30:00+00:00,71.38,68.41360088155768,TP,22978.02044529728,954.9171,0.0,0.0,954.9171
ETH,SLC,-1,2022-05-09 11:00:00+00:00,2022-05-09 17:00:00+00:00,2377.6,2306.2418329325396,TP,22978.02044529728,689.6322,0.0,0.0,689.6322
BTC,SLC,-1,2022-05-09 17:00:00+00:00,2022-05-09 18:30:00+00:00,31692.09,30704.235463959427,TP,23615.10674389996,736.0919,0.0,0.0,736.0919
SOL,SLC,-1,2022-05-09 17:00:00+00:00,2022-05-09 18:30:00+00:00,66.76,63.057815357615816,TP,23615.10674389996,1309.5789,0.0,0.0,1309.5789
ETH,SLC,-1,2022-05-09 17:00:00+00:00,2022-05-09 19:30:00+00:00,2328.19,2241.6306075720045,TP,23615.10674389996,877.9822,0.0,0.0,877.9822
BTC,SLC,-1,2022-05-09 18:00:00+00:00,2022-05-09 23:30:00+00:00,31268.1,30210.480073676612,TP,23615.10674389996,798.7632,0.0,0.0,798.7632
ETH,SLC,-1,2022-05-09 19:00:00+00:00,2022-05-10 05:30:00+00:00,2285.05,2407.06944719599,SL,24024.24089566745,-1282.8711,0.0,0.0,-1282.8711
ETH,SLC,-1,2022-05-09 20:00:00+00:00,2022-05-10 05:30:00+00:00,2270.68,2397.350200967705,SL,24199.83732825021,-1349.9913,0.0,0.0,-1349.9913
BTC,SLC,-1,2022-05-10 15:00:00+00:00,2022-05-11 12:30:00+00:00,31085.33,29616.933349186205,TP,23833.0174873109,1125.8148,0.0,0.0,1125.8148
BTC,SLC,-1,2022-05-12 05:00:00+00:00,2022-05-13 03:00:00+00:00,27793.63,30241.89870039784,SL,24058.18043753311,-2119.2226,0.0,0.0,-2119.2226
