symbol,direction,entry_time,exit_time,entry_price,exit_price,size_usdt,pnl_usdt,exit_reason,r_multiple,regime
SOL/USDT,short,2023-05-21 23:30:00+00:00,2023-05-22 06:00:00+00:00,19.67016,19.67016,2631.429306862146,-4.736572752351862,stop_loss,-0.0,bear_trend
BNB/USDT,short,2023-05-22 03:30:00+00:00,2023-05-22 06:00:00+00:00,305.54715,307.1644854626612,3692.236071183384,-26.18992947589584,stop_loss,-1.0,bear_trend
BNB/USDT,long,2023-05-23 06:30:00+00:00,2023-05-24 03:00:00+00:00,313.85684999999995,311.92560361723025,3691.1293982272095,-29.35655392331624,stop_loss,-1.0,bull_trend
BTC/USDT,long,2023-05-23 07:00:00+00:00,2023-05-24 03:00:00+00:00,27306.146249999998,27098.567490026555,3992.556156547608,-37.53763811618554,stop_loss,-1.0,bull_trend
ETH/USDT,long,2023-05-23 07:00:00+00:00,2023-05-24 03:00:00+00:00,1856.82795,1841.70047098711,3984.2889999618574,-39.631511764471085,stop_loss,-1.0,bull_trend
BNB/USDT,short,2023-05-24 08:30:00+00:00,2023-05-24 13:30:00+00:00,308.14585000000005,306.3800761015548,1217.6657057399689,4.785814182432166,partial_close,1.0,bear_trend
BTC/USDT,short,2023-05-24 09:00:00+00:00,2023-05-24 13:30:00+00:00,26735.205710000002,26564.651451339345,1317.0269541410705,6.031177832272465,partial_close,1.0,bear_trend
SOL/USDT,short,2023-05-24 08:30:00+00:00,2023-05-24 13:30:00+00:00,19.480255,19.255595547533677,1296.16837601065,12.615185724262528,partial_close,1.0,bear_trend
BNB/USDT,short,2023-05-24 08:30:00+00:00,2023-05-24 14:00:00+00:00,308.14585000000005,305.0767522031094,2472.2303722599363,20.1731200854681,take_profit,1.738103502148801,bear_trend
BTC/USDT,short,2023-05-24 09:00:00+00:00,2023-05-24 14:00:00+00:00,26735.205710000002,26434.220062678687,2673.963815983385,25.290419927013538,take_profit,1.7647501134531642,bear_trend
SOL/USDT,short,2023-05-24 08:30:00+00:00,2023-05-24 14:00:00+00:00,19.480255,19.06017109506735,2631.61458159738,52.01280928380583,take_profit,1.8698697086677056,bear_trend
ETH/USDT,short,2023-05-24 17:30:00+00:00,2023-05-24 20:30:00+00:00,1790.0145450000002,1806.9370022866754,3982.6399908672793,-44.81987349087586,stop_loss,-1.0,bear_trend
BTC/USDT,short,2023-05-24 18:00:00+00:00,2023-05-25 01:00:00+00:00,26271.867495,26008.172849746417,1317.4193268002268,10.851779124752772,partial_close,1.0,bear_trend
BNB/USDT,short,2023-05-24 16:00:00+00:00,2023-05-25 01:00:00+00:00,306.0469,303.5349371109909,1217.9756810210133,7.804509321372049,partial_close,1.0,bear_trend
BTC/USDT,short,2023-05-24 18:00:00+00:00,2023-05-25 05:00:00+00:00,26271.867495,26271.867495,2674.7604513822785,-4.814568812488101,stop_loss,-0.0,bear_trend
BNB/USDT,short,2023-05-24 16:00:00+00:00,2023-05-25 07:00:00+00:00,306.0469,306.0469,2472.85971601236,-4.451147488822247,stop_loss,-0.0,bear_trend
XRP/USDT,short,2023-05-24 17:00:00+00:00,2023-05-25 12:00:00+00:00,0.4489754,0.4550444064839458,3796.262634949024,-58.14909660823949,stop_loss,-1.0,bear_trend
SOL/USDT,short,2023-05-24 15:30:00+00:00,2023-05-25 12:00:00+00:00,19.160415000000004,19.55262860285264,3930.3052328810313,-87.5278786241553,stop_loss,-1.0,bear_trend
XRP/USDT,long,2023-05-26 06:00:00+00:00,2023-05-26 11:30:00+00:00,0.4618308,0.4671002370123585,1251.9790571912367,12.031376645824869,partial_close,1.0,bull_trend
XRP/USDT,long,2023-05-26 06:00:00+00:00,2023-05-26 17:30:00+00:00,0.4618308,0.4618308,2541.8968736912984,-4.575414372644337,stop_loss,0.0,bull_trend
BTC/USDT,long,2023-05-26 17:30:00+00:00,2023-05-26 18:00:00+00:00,26793.36999,26610.802223646275,3992.3573917185454,-34.38983030306609,stop_loss,-1.0,bull_trend
BNB/USDT,long,2023-05-28 04:30:00+00:00,2023-05-28 08:00:00+00:00,308.85434999999995,307.3489086384048,3690.910478140323,-24.634155412345677,stop_loss,-1.0,bull_trend
BTC/USDT,long,2023-05-28 05:30:00+00:00,2023-05-28 11:00:00+00:00,27152.859645,27304.397256931272,1317.0029138600912,4.9794668683452326,partial_close,1.0,bull_trend
BTC/USDT,long,2023-05-28 05:30:00+00:00,2023-05-28 12:30:00+00:00,27152.859645,27152.859645,2673.9150069280636,-4.8130470124705145,stop_loss,0.0,bull_trend
XRP/USDT,long,2023-05-27 04:30:00+00:00,2023-05-28 17:30:00+00:00,0.46833405,0.47570595633193613,1252.0574442283275,17.454558686083132,partial_close,1.0,bull_trend
SOL/USDT,long,2023-05-28 02:30:00+00:00,2023-05-28 18:00:00+00:00,20.560275,20.897431232388215,1295.8246068412718,18.917004942559352,partial_close,1.0,bull_trend
XRP/USDT,long,2023-05-27 04:30:00+00:00,2023-05-28 21:30:00+00:00,0.46833405,0.48237571266387225,2542.0560231302406,71.64060918207505,take_profit,1.9047532661995175,bull_trend
BNB/USDT,long,2023-05-28 20:00:00+00:00,2023-05-28 21:30:00+00:00,309.45465,311.02645898713706,1217.655798927539,3.9930428566970346,partial_close,1.0,bull_trend
BNB/USDT,long,2023-05-28 20:00:00+00:00,2023-05-28 22:00:00+00:00,309.45465,312.1343179742741,2472.2102584286395,16.957690332770493,take_profit,1.7048305463343434,bull_trend
SOL/USDT,long,2023-05-28 02:30:00+00:00,2023-05-29 04:00:00+00:00,20.560275,20.560275,2630.9166260110665,-4.73564992681992,stop_loss,0.0,bull_trend
BTC/USDT,long,2023-05-29 02:30:00+00:00,2023-05-29 04:00:00+00:00,28138.652295,27863.684854433894,3990.860722895657,-46.181748188847266,stop_loss,-1.0,bull_trend
BNB/USDT,long,2023-05-29 04:00:00+00:00,2023-05-29 11:30:00+00:00,314.9574,316.84964065759044,1217.912866112857,5.124886848614534,partial_close,1.0,bull_trend
BNB/USDT,long,2023-05-29 04:00:00+00:00,2023-05-29 12:00:00+00:00,314.9574,314.9574,2472.732182713982,-4.4509179288851675,stop_loss,0.0,bull_trend
ETH/USDT,long,2023-05-29 03:00:00+00:00,2023-05-29 14:30:00+00:00,1910.9449949999998,1892.5255340737428,3980.7834736877903,-45.53589492976596,stop_loss,-1.0,bull_trend
BNB/USDT,long,2023-05-29 14:30:00+00:00,2023-05-29 15:30:00+00:00,316.05794999999995,313.8351449641513,3690.612957262848,-32.59882779313341,stop_loss,-1.0,bull_trend
XRP/USDT,long,2023-05-28 23:30:00+00:00,2023-05-29 16:00:00+00:00,0.482241,0.47693023151065184,3797.616568257816,-48.65766690517359,stop_loss,-1.0,bull_trend
XRP/USDT,long,2023-05-30 01:00:00+00:00,2023-05-30 04:00:00+00:00,0.4938468,0.5021003217694475,1252.5511349064507,18.678940500654797,partial_close,1.0,bull_trend
XRP/USDT,long,2023-05-30 01:00:00+00:00,2023-05-30 14:30:00+00:00,0.4938468,0.4938468,2543.0583648100665,-4.5775050566581195,stop_loss,0.0,bull_trend
SOL/USDT,long,2023-05-30 14:00:00+00:00,2023-05-30 15:00:00+00:00,21.19059,20.902836377425754,3927.2456591932423,-60.3983343474476,stop_loss,-1.0,bull_trend
XRP/USDT,long,2023-05-30 18:30:00+00:00,2023-05-31 08:00:00+00:00,0.51935955,0.5072599051123916,3796.1128273822815,-95.27196057956759,stop_loss,-1.0,bull_trend
BTC/USDT,short,2023-05-31 11:30:00+00:00,2023-05-31 14:00:00+00:00,27098.653895,26907.540518086535,1316.3533677348573,6.914151908682637,partial_close,1.0,bear_trend
BTC/USDT,short,2023-05-31 11:30:00+00:00,2023-05-31 19:30:00+00:00,27098.653895,27098.653895,2672.5962314616795,-4.810673216631023,stop_loss,-0.0,bear_trend
BNB/USDT,short,2023-05-31 07:30:00+00:00,2023-06-01 02:30:00+00:00,307.2463,304.69078612337626,1217.4524849334562,7.934717947192959,partial_close,1.0,bear_trend
SOL/USDT,short,2023-06-02 01:00:00+00:00,2023-06-02 04:00:00+00:00,20.559715,20.808786208063516,3924.7668898887973,-54.61127210605204,stop_loss,-1.0,bear_trend
BNB/USDT,short,2023-05-31 07:30:00+00:00,2023-06-02 04:00:00+00:00,307.2463,307.2463,2471.79746941035,-4.44923544493863,stop_loss,-0.0,bear_trend
XRP/USDT,long,2023-06-02 21:30:00+00:00,2023-06-03 07:00:00+00:00,0.524262,0.5295702441077301,1251.439599680774,10.418452742810834,partial_close,1.0,bull_trend
XRP/USDT,long,2023-06-02 21:30:00+00:00,2023-06-03 07:30:00+00:00,0.524262,0.524262,2540.8016114730867,-4.573442900651556,stop_loss,0.0,bull_trend
SOL/USDT,long,2023-06-04 08:30:00+00:00,2023-06-04 12:00:00+00:00,21.49074,21.749159697338637,1294.4314821023247,13.235173337775784,partial_close,1.0,bull_trend
SOL/USDT,long,2023-06-04 08:30:00+00:00,2023-06-04 13:30:00+00:00,21.49074,21.97535939467728,2628.088160631992,54.5332215978142,take_profit,1.8753191017100623,bull_trend
SOL/USDT,long,2023-06-04 16:30:00+00:00,2023-06-04 17:00:00+00:00,21.940965,22.226667362534098,1295.3053140117606,14.535155632847077,partial_close,1.0,bull_trend
XRP/USDT,long,2023-06-04 17:00:00+00:00,2023-06-04 19:30:00+00:00,0.53256615,0.539252241940859,1251.4967307770958,13.459198586869547,partial_close,1.0,bull_trend
XRP/USDT,long,2023-06-04 17:00:00+00:00,2023-06-04 20:30:00+00:00,0.53256615,0.5451398838817181,2540.917604911073,55.41668337005259,take_profit,1.8805804635858308,bull_trend
SOL/USDT,long,2023-06-04 16:30:00+00:00,2023-06-04 23:00:00+00:00,21.940965,21.940965,2629.8623042056956,-4.733752147570252,stop_loss,0.0,bull_trend
XRP/USDT,long,2023-06-04 21:30:00+00:00,2023-06-05 01:00:00+00:00,0.5415706499999999,0.5327140618996786,3795.108692337075,-68.89459306993805,stop_loss,-1.0,bull_trend
ETH/USDT,short,2023-06-05 08:00:00+00:00,2023-06-05 13:00:00+00:00,1872.4633000000001,1861.8891662386316,1313.036453967157,5.051485104617864,partial_close,1.0,bear_trend
BNB/USDT,short,2023-06-05 07:30:00+00:00,2023-06-05 15:00:00+00:00,300.74955,298.6783468108794,1217.4790140627272,6.1930770586664075,partial_close,1.0,bear_trend
ETH/USDT,short,2023-06-05 08:00:00+00:00,2023-06-05 15:00:00+00:00,1872.4633000000001,1854.1251324772627,2665.8618913878636,21.309849201672485,take_profit,1.7342477347632874,bear_trend
BNB/USDT,short,2023-06-05 07:30:00+00:00,2023-06-05 15:30:00+00:00,300.74955,297.05849362175877,2471.8513315819005,25.887346821789638,take_profit,1.782083186057871,bear_trend
SOL/USDT,short,2023-06-05 20:00:00+00:00,2023-06-06 12:30:00+00:00,20.019985000000002,19.42746061102368,1295.4139676527423,36.00816218856694,partial_close,1.0,bear_trend
ETH/USDT,short,2023-06-05 22:00:00+00:00,2023-06-06 14:00:00+00:00,1806.106495,1826.052094317483,3979.889136353747,-51.115402558309334,stop_loss,-1.0,bear_trend
SOL/USDT,short,2023-06-05 20:00:00+00:00,2023-06-06 14:00:00+00:00,20.019985000000002,20.019985000000002,2630.082904022234,-4.734149227240021,stop_loss,-0.0,bear_trend
BTC/USDT,short,2023-06-05 20:30:00+00:00,2023-06-06 14:00:00+00:00,25623.68175,25982.9649436749,3988.9699151506325,-63.111602714838966,stop_loss,-1.0,bear_trend
XRP/USDT,short,2023-06-05 20:00:00+00:00,2023-06-06 19:00:00+00:00,0.5041478,0.5198774300231039,3792.2921868752,-125.14728699084094,stop_loss,-1.0,bear_trend
BTC/USDT,long,2023-06-07 01:30:00+00:00,2023-06-07 03:30:00+00:00,27117.972209999996,26772.144714567246,3986.381627523396,-58.01263520190349,stop_loss,-1.0,bull_trend
ETH/USDT,long,2023-06-07 00:00:00+00:00,2023-06-07 09:00:00+00:00,1885.592325,1867.8521420096088,3977.780842025233,-44.5840865842828,stop_loss,-1.0,bull_trend
XRP/USDT,long,2023-06-07 00:00:00+00:00,2023-06-07 09:30:00+00:00,0.530265,0.5216620363118134,3787.225618720576,-68.26055693606526,stop_loss,-1.0,bull_trend
BNB/USDT,short,2023-06-07 09:00:00+00:00,2023-06-07 09:30:00+00:00,277.36125000000004,275.42203971618,1217.882995993724,6.322811279874102,partial_close,1.0,bear_trend
BNB/USDT,short,2023-06-07 09:00:00+00:00,2023-06-07 10:00:00+00:00,277.36125000000004,273.8990794323598,2472.671537320591,26.414391832953743,take_profit,1.7853507670246533,bear_trend
BNB/USDT,short,2023-06-07 11:30:00+00:00,2023-06-07 13:00:00+00:00,273.863,269.8283347487599,1218.2956409468775,15.755513194026545,partial_close,1.0,bear_trend
BNB/USDT,short,2023-06-07 11:30:00+00:00,2023-06-07 14:00:00+00:00,273.863,266.2046694975199,2473.5093316194175,64.71712910307949,take_profit,1.8981328129083983,bear_trend
SOL/USDT,short,2023-06-07 11:00:00+00:00,2023-06-07 14:00:00+00:00,19.810090000000002,19.518196396843873,1295.8060580003494,16.76072329426593,partial_close,1.0,bear_trend
SOL/USDT,short,2023-06-07 11:00:00+00:00,2023-06-07 14:30:00+00:00,19.810090000000002,19.25603279368774,2630.878966243133,68.8459841324129,take_profit,1.8981478193473975,bear_trend
SOL/USDT,short,2023-06-07 18:00:00+00:00,2023-06-07 21:30:00+00:00,19.060465,18.538120376961302,1296.9153336414536,33.20701222553319,partial_close,1.0,bear_trend
SOL/USDT,short,2023-06-07 18:00:00+00:00,2023-06-08 20:30:00+00:00,19.060465,19.060465,2633.131131938708,-4.739636037489674,stop_loss,-0.0,bear_trend
SOL/USDT,short,2023-06-10 00:00:00+00:00,2023-06-10 00:30:00+00:00,17.3913,16.89079365157565,1297.2703523617977,34.99921540066139,partial_close,1.0,bear_trend
BNB/USDT,short,2023-06-07 17:30:00+00:00,2023-06-10 02:30:00+00:00,260.46970000000005,252.87850515022086,1219.3383870949444,33.34189741555356,partial_close,1.0,bear_trend
SOL/USDT,short,2023-06-10 00:00:00+00:00,2023-06-10 02:30:00+00:00,17.3913,16.41638730315129,2633.851927522437,142.90620537350625,take_profit,1.9478528092957101,bear_trend
BNB/USDT,short,2023-06-07 17:30:00+00:00,2023-06-10 04:00:00+00:00,260.46970000000005,245.67821030044155,2475.6264222836744,136.12914099574758,take_profit,1.9485061300973925,bear_trend
ETH/USDT,short,2023-06-10 11:00:00+00:00,2023-06-10 17:00:00+00:00,1742.958085,1719.3140219679497,1312.0581652425685,15.436994093826387,partial_close,1.0,bear_trend
BTC/USDT,short,2023-06-10 08:30:00+00:00,2023-06-10 17:30:00+00:00,25705.101020000002,26049.677581210482,3983.99734000928,-60.57663027426332,stop_loss,-1.0,bear_trend
ETH/USDT,short,2023-06-10 11:00:00+00:00,2023-06-10 17:30:00+00:00,1742.958085,1742.958085,2663.8756688258204,-4.794976203886477,stop_loss,-0.0,bear_trend
XRP/USDT,short,2023-06-10 09:00:00+00:00,2023-06-10 22:30:00+00:00,0.49115430000000004,0.5096965048237065,3176.274616327096,-125.62896873080132,stop_loss,-1.0,bear_trend
SOL/USDT,short,2023-06-10 07:30:00+00:00,2023-06-11 19:00:00+00:00,14.422785000000001,15.927407530958472,1185.9637555906693,-125.85756551444571,stop_loss,-1.0,bear_trend
XRP/USDT,long,2023-06-11 21:00:00+00:00,2023-06-11 22:30:00+00:00,0.5237617499999999,0.516022927257921,3779.358621690141,-62.6446217694228,stop_loss,-1.0,bull_trend
BNB/USDT,short,2023-06-10 08:30:00+00:00,2023-06-12 02:00:00+00:00,238.58065,230.037427881466,1081.693000432677,36.78678774787996,partial_close,1.0,bear_trend
BNB/USDT,short,2023-06-10 08:30:00+00:00,2023-06-12 08:00:00+00:00,238.58065,221.85225576293197,2196.1645766360407,150.03385470485483,take_profit,1.9580895831769112,bear_trend
BNB/USDT,short,2023-06-12 08:30:00+00:00,2023-06-12 09:00:00+00:00,225.98695,232.30425097391625,3709.1049114549974,-110.36172142062944,stop_loss,-1.0,bear_trend
ETH/USDT,short,2023-06-12 03:30:00+00:00,2023-06-12 09:00:00+00:00,1735.87163,1756.449795255615,3976.295899842641,-54.29496233729335,stop_loss,-1.0,bear_trend
XRP/USDT,long,2023-06-13 07:00:00+00:00,2023-06-13 10:30:00+00:00,0.5287642499999999,0.5353934258317009,1246.3414811368677,13.382106206060477,partial_close,1.0,bull_trend
XRP/USDT,long,2023-06-13 07:00:00+00:00,2023-06-13 11:00:00+00:00,0.5287642499999999,0.541229851663402,2530.450885944549,55.10049371950659,take_profit,1.8804149987681822,bull_trend
XRP/USDT,short,2023-06-14 09:30:00+00:00,2023-06-14 18:00:00+00:00,0.50444765,0.4958604358741001,1247.225509992187,18.986518339462044,partial_close,1.0,bear_trend
BNB/USDT,long,2023-06-14 03:30:00+00:00,2023-06-14 18:00:00+00:00,248.9244,243.85784953725042,3704.631096919589,-82.07155236631725,stop_loss,-1.0,bull_trend
XRP/USDT,short,2023-06-14 09:30:00+00:00,2023-06-14 18:30:00+00:00,0.50444765,0.50444765,2532.245732408379,-4.558042318335082,stop_loss,-0.0,bear_trend
ETH/USDT,short,2023-06-15 02:30:00+00:00,2023-06-15 07:00:00+00:00,1651.9036350000001,1633.7255542039459,1311.439958602868,12.070916681647947,partial_close,1.0,bear_trend
BTC/USDT,short,2023-06-15 00:30:00+00:00,2023-06-15 11:00:00+00:00,25121.802815,24809.672304549815,1313.898475177487,13.959758667688579,partial_close,1.0,bear_trend
ETH/USDT,short,2023-06-15 02:30:00+00:00,2023-06-15 13:30:00+00:00,1651.9036350000001,1651.9036350000001,2662.620522011883,-4.792716939621389,stop_loss,-0.0,bear_trend
BTC/USDT,short,2023-06-15 00:30:00+00:00,2023-06-15 17:30:00+00:00,25121.802815,25121.802815,2667.6120556633823,-4.801701700194088,stop_loss,-0.0,bear_trend
XRP/USDT,short,2023-06-14 23:00:00+00:00,2023-06-16 11:00:00+00:00,0.47846065000000004,0.46247116161716334,1184.7683009204518,37.46072318272508,partial_close,1.0,bear_trend
XRP/USDT,short,2023-06-14 23:00:00+00:00,2023-06-17 05:30:00+00:00,0.47846065000000004,0.47846065000000004,2405.4386715657656,-4.329789608818378,stop_loss,-0.0,bear_trend
SOL/USDT,long,2023-06-16 23:00:00+00:00,2023-06-17 05:30:00+00:00,15.357674999999999,15.617248379671917,1297.9303658369586,19.60117170880551,partial_close,1.0,bull_trend
SOL/USDT,long,2023-06-16 23:00:00+00:00,2023-06-17 06:00:00+00:00,15.357674999999999,15.853796759343838,2635.1919548810974,80.38516962848358,take_profit,1.9112967592089032,bull_trend
ETH/USDT,long,2023-06-17 07:00:00+00:00,2023-06-17 15:00:00+00:00,1748.59386,1729.4057226911298,3974.2880236367428,-50.765437576994046,stop_loss,-1.0,bull_trend
BTC/USDT,long,2023-06-17 08:00:00+00:00,2023-06-17 15:00:00+00:00,26606.876790000002,26392.0435205357,3981.813148951075,-39.31782173386046,stop_loss,-1.0,bull_trend
SOL/USDT,long,2023-06-17 07:00:00+00:00,2023-06-18 00:00:00+00:00,15.877934999999999,15.523620625525638,3937.0588444144164,-94.94174133402504,stop_loss,-1.0,bull_trend
ETH/USDT,long,2023-06-18 18:00:00+00:00,2023-06-18 20:00:00+00:00,1746.3327299999999,1735.7226687799284,3972.193817525285,-31.28350535704557,stop_loss,-1.0,bull_trend
SOL/USDT,long,2023-06-20 02:00:00+00:00,2023-06-20 14:00:00+00:00,16.078035,15.777426364785594,3933.1981818195445,-80.6181796418015,stop_loss,-1.0,bull_trend
SOL/USDT,long,2023-06-20 19:30:00+00:00,2023-06-20 23:30:00+00:00,16.298144999999998,16.636067359629234,1296.870472742778,24.554676674121943,partial_close,1.0,bull_trend
ETH/USDT,long,2023-06-20 22:00:00+00:00,2023-06-21 00:00:00+00:00,1777.9385249999998,1799.8878117029074,1310.3900443292746,13.818531480979038,partial_close,1.0,bull_trend
ETH/USDT,long,2023-06-20 22:00:00+00:00,2023-06-21 01:00:00+00:00,1777.9385249999998,1819.1715234058156,2660.488877880648,56.91175371317802,take_profit,1.8785575569685276,bull_trend
SOL/USDT,long,2023-06-20 19:30:00+00:00,2023-06-21 01:00:00+00:00,16.298144999999998,16.949554719258472,2633.0400507201853,100.49875472751984,take_profit,1.9276904907186174,bull_trend
BNB/USDT,long,2023-06-21 05:00:00+00:00,2023-06-21 08:30:00+00:00,251.22554999999997,248.094883683603,3701.288960727385,-52.78621428179963,stop_loss,-1.0,bull_trend
BTC/USDT,long,2023-06-21 06:30:00+00:00,2023-06-21 10:30:00+00:00,28843.39449,29180.84707257867,1313.4583199335414,13.002548249257245,partial_close,1.0,bull_trend
BTC/USDT,long,2023-06-21 06:30:00+00:00,2023-06-21 11:00:00+00:00,28843.39449,28843.39449,2666.718407137796,-4.8000931328480325,stop_loss,0.0,bull_trend
ETH/USDT,long,2023-06-21 06:30:00+00:00,2023-06-21 11:30:00+00:00,1816.2776849999998,1833.3023556205658,1311.3027178531281,9.931000775805272,partial_close,1.0,bull_trend
ETH/USDT,long,2023-06-21 06:30:00+00:00,2023-06-21 12:30:00+00:00,1816.2776849999998,1816.2776849999998,2662.341881701805,-4.792215387063249,stop_loss,0.0,bull_trend
ETH/USDT,long,2023-06-21 13:00:00+00:00,2023-06-21 13:30:00+00:00,1817.04807,1836.8395087577,1311.349568976774,11.922899386042044,partial_close,1.0,bull_trend
ETH/USDT,long,2023-06-21 13:00:00+00:00,2023-06-21 15:00:00+00:00,1817.04807,1853.9067375154004,2662.4370036801165,49.21492443790102,take_profit,1.8623541202157545,bull_trend
SOL/USDT,long,2023-06-21 03:00:00+00:00,2023-06-21 16:00:00+00:00,16.848419999999997,17.209074738541425,1298.5004281097158,25.458203638471208,partial_close,1.0,bull_trend
SOL/USDT,long,2023-06-21 03:00:00+00:00,2023-06-21 17:00:00+00:00,16.848419999999997,16.848419999999997,2636.3493540409377,-4.745428837273687,stop_loss,0.0,bull_trend
ETH/USDT,long,2023-06-21 17:00:00+00:00,2023-06-22 00:00:00+00:00,1871.165115,1909.398690371398,1312.1356066581466,24.449063835111524,partial_close,1.0,bull_trend
SOL/USDT,long,2023-06-21 20:30:00+00:00,2023-06-22 00:30:00+00:00,17.238615,17.622027001672294,1298.7530607302417,26.548411430001785,partial_close,1.0,bull_trend
BNB/USDT,long,2023-06-21 17:00:00+00:00,2023-06-22 02:30:00+00:00,249.7248,255.37521423280583,1220.7090362058048,25.423175176944966,partial_close,1.0,bull_trend
SOL/USDT,long,2023-06-21 20:30:00+00:00,2023-06-22 06:00:00+00:00,17.238615,17.238615,2636.862274815945,-4.746352094668701,stop_loss,0.0,bull_trend
BNB/USDT,long,2023-06-21 17:00:00+00:00,2023-06-22 11:00:00+00:00,249.7248,249.7248,2478.4092553269365,-4.461136659588486,stop_loss,0.0,bull_trend
ETH/USDT,long,2023-06-21 17:00:00+00:00,2023-06-22 14:30:00+00:00,1871.165115,1871.165115,2664.0328983665395,-4.795259217059771,stop_loss,0.0,bull_trend
BNB/USDT,short,2023-06-22 23:30:00+00:00,2023-06-23 15:00:00+00:00,241.2793,244.56589520793557,3699.897587180771,-57.05811207058653,stop_loss,-1.0,bear_trend
BTC/USDT,long,2023-06-21 17:30:00+00:00,2023-06-23 15:00:00+00:00,29980.652834999997,30779.69365091228,1313.5455770079593,32.64407943041388,partial_close,1.0,bull_trend
SOL/USDT,long,2023-06-23 18:30:00+00:00,2023-06-23 20:30:00+00:00,17.018505,17.456382506376503,1299.0200678644967,31.08489170543746,partial_close,1.0,bull_trend
ETH/USDT,long,2023-06-23 19:00:00+00:00,2023-06-23 21:30:00+00:00,1909.3141799999999,1880.1845082519228,3976.8910385133277,-67.83230015273317,stop_loss,-1.0,bull_trend
SOL/USDT,long,2023-06-23 18:30:00+00:00,2023-06-23 21:30:00+00:00,17.018505,17.018505,2637.4043802097353,-4.7473278843775235,stop_loss,0.0,bull_trend
BNB/USDT,short,2023-06-24 18:30:00+00:00,2023-06-25 04:00:00+00:00,235.18235,239.50544181871484,3697.5560643365525,-74.62360264286036,stop_loss,-1.0,bear_trend
XRP/USDT,short,2023-06-24 17:00:00+00:00,2023-06-25 08:00:00+00:00,0.48545715000000006,0.4921497722504027,3781.255703932929,-58.9355080464216,stop_loss,-1.0,bear_trend
BTC/USDT,long,2023-06-21 17:30:00+00:00,2023-06-26 01:00:00+00:00,29980.652834999997,29980.652834999997,2666.8955654404017,-4.8004120177927225,stop_loss,0.0,bull_trend
SOL/USDT,short,2023-06-28 07:00:00+00:00,2023-06-28 07:30:00+00:00,16.17191,15.909495130081062,1299.3469393858488,18.745138880068346,partial_close,1.0,bear_trend
SOL/USDT,short,2023-06-28 07:00:00+00:00,2023-06-28 11:00:00+00:00,16.17191,16.17191,2638.0680284500563,-4.748522451210102,stop_loss,-0.0,bear_trend
XRP/USDT,short,2023-06-28 09:30:00+00:00,2023-06-28 17:00:00+00:00,0.47626175,0.4705811772607878,1247.016468561537,12.629056426611271,partial_close,1.0,bear_trend
XRP/USDT,short,2023-06-28 09:30:00+00:00,2023-06-28 19:00:00+00:00,0.47626175,0.46561535452157554,2531.8213149582716,52.03926964422732,take_profit,1.874176419735617,bear_trend
BNB/USDT,short,2023-06-28 21:00:00+00:00,2023-06-29 03:00:00+00:00,229.18535000000003,233.46914635309946,3694.5119593338086,-75.70574335374752,stop_loss,-1.0,bear_trend
ETH/USDT,short,2023-06-28 23:30:00+00:00,2023-06-29 07:00:00+00:00,1831.5437700000002,1847.708155831268,3974.114116250602,-42.227158471981504,stop_loss,-1.0,bear_trend
XRP/USDT,short,2023-06-28 21:00:00+00:00,2023-06-29 10:30:00+00:00,0.4623687,0.47189241292274714,3781.3640551581066,-84.69370354450687,stop_loss,-1.0,bear_trend
BTC/USDT,long,2023-06-29 13:00:00+00:00,2023-06-29 14:30:00+00:00,30639.241964999997,30416.741837402653,3981.491202086587,-36.0800071990952,stop_loss,-1.0,bull_trend
SOL/USDT,long,2023-06-29 14:00:00+00:00,2023-06-30 00:00:00+00:00,17.588789999999996,18.19484207021478,1195.319172489815,39.03520747138714,partial_close,1.0,bull_trend
SOL/USDT,long,2023-06-29 14:00:00+00:00,2023-06-30 02:00:00+00:00,17.588789999999996,18.77452414042957,2426.8601380853815,159.236477312242,take_profit,1.9564888871831632,bull_trend
BTC/USDT,long,2023-06-30 06:00:00+00:00,2023-06-30 12:30:00+00:00,30752.008319999997,31123.52947017193,1313.3948183199984,13.503274261839888,partial_close,1.0,bull_trend
ETH/USDT,long,2023-06-30 06:00:00+00:00,2023-06-30 12:30:00+00:00,1883.0310449999997,1907.0406678477966,1310.8792765483347,14.354808237237842,partial_close,1.0,bull_trend
SOL/USDT,long,2023-06-30 04:30:00+00:00,2023-06-30 12:30:00+00:00,18.709349999999997,19.34981651487111,1205.6726598880525,39.10289418666015,partial_close,1.0,bull_trend
BTC/USDT,long,2023-06-30 06:00:00+00:00,2023-06-30 13:30:00+00:00,30752.008319999997,30752.008319999997,2666.5894796193907,-4.7998610633149035,stop_loss,0.0,bull_trend
BNB/USDT,long,2023-06-30 08:00:00+00:00,2023-06-30 13:30:00+00:00,238.71929999999998,235.45893133634183,3691.4246174083096,-57.061121107766155,stop_loss,-1.0,bull_trend
SOL/USDT,long,2023-06-30 04:30:00+00:00,2023-06-30 13:30:00+00:00,18.709349999999997,18.709349999999997,2447.8808549242276,-4.4061855388636095,stop_loss,0.0,bull_trend
ETH/USDT,long,2023-06-30 06:00:00+00:00,2023-06-30 13:30:00+00:00,1883.0310449999997,1883.0310449999997,2661.482167537528,-4.79066790156755,stop_loss,0.0,bull_trend
BNB/USDT,long,2023-06-30 18:00:00+00:00,2023-07-01 00:30:00+00:00,241.02044999999998,245.25816697582437,1217.39742622414,19.213448168151956,partial_close,1.0,bull_trend
