symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,exit_type,size_usd,gross_pnl,entry_fee,exit_fee,net_pnl
ETH,SLC,-1,2022-05-09 19:00:00+00:00,2022-05-10 05:30:00+00:00,2285.05,2407.06944719599,SL,42513.0999956156,-2270.1582,0.0,0.0,-2270.1582
ETH,SLC,-1,2022-05-09 20:00:00+00:00,2022-05-10 05:30:00+00:00,2270.68,2397.350200967705,SL,42513.0999956156,-2371.5992,0.0,0.0,-2371.5992
BTC,SLC,-1,2022-05-10 15:00:00+00:00,2022-05-11 12:30:00+00:00,31085.33,29616.933349186205,TP,40888.48490344057,1931.4742,0.0,0.0,1931.4742
BTC,SLC,-1,2022-05-12 04:00:00+00:00,2022-05-13 03:30:00+00:00,28406.15,30780.123215813062,SL,41564.50088915383,-3473.6496,0.0,0.0,-3473.6496
BTC,SLC,-1,2022-05-14 16:00:00+00:00,2022-05-14 18:00:00+00:00,28818.05,29813.877683177387,SL,40348.723526018686,-1394.2781,0.0,0.0,-1394.2781
BTC,SLC,-1,2022-05-18 23:00:00+00:00,2022-05-19 14:00:00+00:00,28976.15,29844.887314663854,SL,39860.72619261729,-1195.0691,0.0,0.0,-1195.0691
SOL,SLC,-1,2022-05-24 00:00:00+00:00,2022-05-24 14:00:00+00:00,49.17,47.11859476087108,TP,39442.45202294348,1645.5654,0.0,0.0,1645.5654
BTC,SLC,-1,2022-05-24 14:00:00+00:00,2022-05-24 15:30:00+00:00,28960.87,29545.029441821145,SL,40018.399927222206,-807.197,0.0,0.0,-807.197
ETH,SLC,-1,2022-05-12 04:00:00+00:00,2022-05-26 12:30:00+00:00,1971.56,1797.5526268605379,TP,41564.50088915383,3668.4299,0.0,0.0,3668.4299
SOL,SLC,-1,2022-05-26 09:00:00+00:00,2022-05-26 13:00:00+00:00,44.22,42.32271556538913,TP,39735.880991933955,1704.8907,0.0,0.0,1704.8907
SOL,SLC,-1,2022-05-26 13:00:00+00:00,2022-05-26 16:00:00+00:00,43.64,45.95470548524446,SL,41616.54320900747,-2207.3795,0.0,0.0,-2207.3795
ETH,SLC,-1,2022-05-26 13:00:00+00:00,2022-05-26 16:00:00+00:00,1811.67,1880.015119754761,SL,41616.54320900747,-1569.9811,0.0,0.0,-1569.9811
SOL,SLC,-1,2022-05-27 00:00:00+00:00,2022-05-27 02:00:00+00:00,43.44,41.36990986894992,TP,40294.46700911901,1920.1929,0.0,0.0,1920.1929
ETH,SLC,-1,2022-05-27 00:00:00+00:00,2022-05-27 02:00:00+00:00,1792.24,1729.6736934544126,TP,40294.46700911901,1406.662,0.0,0.0,1406.662
BTC,SLC,-1,2022-05-27 02:00:00+00:00,2022-05-27 18:00:00+00:00,28959.82,28337.514314930508,TP,41458.86622946194,890.8926,0.0,0.0,890.8926
BTC,SLC,-1,2022-05-27 18:00:00+00:00,2022-05-28 13:00:00+00:00,28388.13,29241.34355591773,SL,41770.67862515002,-1255.43,0.0,0.0,-1255.43
SOL,SLC,-1,2022-05-27 02:00:00+00:00,2022-05-28 19:30:00+00:00,41.7,44.44105377645065,SL,41458.86622946194,-2725.2034,0.0,0.0,-2725.2034
BTC,PBL,1,2022-06-01 10:00:00+00:00,2022-06-01 14:00:00+00:00,31696.0,31351.53025060049,SL,40377.45694449993,-438.8192,0.0,0.0,-438.8192
BTC,PBL,1,2022-06-01 12:30:00+00:00,2022-06-01 14:30:00+00:00,31660.17,31308.90201003712,SL,40377.45694449992,-447.9858,0.0,0.0,-447.9858
SOL,SLC,-1,2022-06-01 19:00:00+00:00,2022-06-02 00:30:00+00:00,41.15,39.37138895898692,TP,40067.0751871154,1731.8042,0.0,0.0,1731.8042
SOL,SLC,-1,2022-06-01 21:00:00+00:00,2022-06-02 05:00:00+00:00,40.59,38.67124864320811,TP,40067.0751871154,1894.0319,0.0,0.0,1894.0319
SOL,SLC,-1,2022-06-02 01:00:00+00:00,2022-06-03 12:30:00+00:00,39.63,37.79091504838262,TP,40673.206652683235,1887.4964,0.0,0.0,1887.4964
ETH,SLC,-1,2022-06-02 14:00:00+00:00,2022-06-03 12:30:00+00:00,1799.58,1751.6384291935822,TP,41336.1178181744,1101.2116,0.0,0.0,1101.2116
SOL,SLC,-1,2022-06-03 13:00:00+00:00,2022-06-04 02:00:00+00:00,37.88,36.322688153552846,TP,42382.16562715218,1742.4036,0.0,0.0,1742.4036
SOL,SLC,-1,2022-06-04 01:00:00+00:00,2022-06-04 02:00:00+00:00,37.73,36.430519359130415,TP,42382.16562715218,1459.7086,0.0,0.0,1459.7086
SOL,SLC,-1,2022-06-04 03:00:00+00:00,2022-06-04 14:30:00+00:00,36.3,38.15932543563112,SL,43502.904883357245,-2228.266,0.0,0.0,-2228.266
SOL,SLC,-1,2022-06-04 02:00:00+00:00,2022-06-04 21:30:00+00:00,37.03,38.76350431529505,SL,43502.904883357245,-2036.5237,0.0,0.0,-2036.5237
SOL,SLC,-1,2022-06-07 12:00:00+00:00,2022-06-07 19:30:00+00:00,38.07,40.31060893300776,SL,42010.22846433737,-2472.511,0.0,0.0,-2472.511
ETH,SLC,-1,2022-06-10 17:00:00+00:00,2022-06-11 08:30:00+00:00,1682.12,1635.5462707384333,TP,41144.84961980856,1139.1988,0.0,0.0,1139.1988
ETH,SLC,-1,2022-06-10 19:00:00+00:00,2022-06-11 08:30:00+00:00,1679.3,1634.1634171163023,TP,41144.84961980856,1105.9,0.0,0.0,1105.9
SOL,SLC,-1,2022-06-11 09:00:00+00:00,2022-06-11 11:30:00+00:00,36.62,35.37960552079014,TP,41930.634209467695,1420.2765,0.0,0.0,1420.2765
BTC,SLC,-1,2022-06-11 09:00:00+00:00,2022-06-11 12:30:00+00:00,28994.04,28578.10405332868,TP,41930.634209467695,601.5187,0.0,0.0,601.5187
BTC,SLC,-1,2022-06-11 12:00:00+00:00,2022-06-11 15:30:00+00:00,28734.01,28257.387206692096,TP,42427.73100122403,703.7662,0.0,0.0,703.7662
BTC,SLC,-1,2022-06-11 13:00:00+00:00,2022-06-12 02:00:00+00:00,28479.6,27981.260263356948,TP,42638.26255571092,746.0899,0.0,0.0,746.0899
