symbol,entry_time,exit_time,entry_price,exit_price,quantity,pnl,pnl_pct,regime,models_fired,score,exit_reason,duration_bars
BNB/USDT,2024-10-10 01:00:00+00:00,2024-10-10 03:00:00+00:00,644.6282852,650.55324187,6.05204595,-41.737,-1.07,bear_trend,trend,0.729,stop_loss,2
BNB/USDT,2024-10-10 04:00:00+00:00,2024-10-11 03:00:00+00:00,643.53684408,632.58755457,6.05954428,60.5482,1.55,bear_trend,trend,0.6826,take_profit,23
BNB/USDT,2024-10-11 21:00:00+00:00,2024-10-12 06:00:00+00:00,624.38817477,621.25465914,6.24906133,-25.4196,-0.65,bear_trend,liquidity_sweep,0.7324,stop_loss,9
BNB/USDT,2024-10-12 06:00:00+00:00,2024-10-12 09:00:00+00:00,622.84636569,619.2384328,6.26271616,-28.4296,-0.73,bear_trend,liquidity_sweep,0.7005,stop_loss,3
BNB/USDT,2024-10-12 16:00:00+00:00,2024-10-13 03:00:00+00:00,612.38581338,603.64536908,6.36763608,49.8485,1.28,volatility_expansion,momentum_breakout,0.7616,take_profit,11
BNB/USDT,2024-10-13 03:00:00+00:00,2024-10-15 13:00:00+00:00,601.158952,583.69631856,6.48968128,107.5599,2.76,volatility_expansion,momentum_breakout,0.5846,take_profit,58
BNB/USDT,2024-10-16 00:00:00+00:00,2024-10-16 11:00:00+00:00,578.93408061,573.31964334,6.74605302,-43.7052,-1.12,volatility_expansion,liquidity_sweep,0.7084,stop_loss,11
BNB/USDT,2024-10-16 13:00:00+00:00,2024-10-18 01:00:00+00:00,575.36506876,579.47876704,6.78464893,-33.7864,-0.87,bear_trend,trend,0.6924,stop_loss,36
BNB/USDT,2024-10-18 14:00:00+00:00,2024-10-19 08:00:00+00:00,583.06985463,589.48484533,6.69247427,37.0467,0.95,bull_trend,trend,0.6495,take_profit,18
BNB/USDT,2024-10-19 08:00:00+00:00,2024-10-19 14:00:00+00:00,587.98327368,591.38252949,6.63887933,-28.4395,-0.73,bull_trend,liquidity_sweep,0.5331,stop_loss,6
BNB/USDT,2024-10-20 01:00:00+00:00,2024-10-20 05:00:00+00:00,594.40872206,600.43699301,6.56499452,33.6924,0.86,bull_trend,trend,1.0,take_profit,4
BNB/USDT,2024-10-21 15:00:00+00:00,2024-10-21 16:00:00+00:00,615.65454361,618.9126238,6.34043887,-26.5284,-0.68,volatility_compression,liquidity_sweep,0.6349,stop_loss,1
BNB/USDT,2024-10-21 19:00:00+00:00,2024-10-22 07:00:00+00:00,615.59172684,622.89633556,6.33916901,40.4169,1.04,bull_trend,trend,0.8,take_profit,12
BNB/USDT,2024-10-22 08:00:00+00:00,2024-10-23 14:00:00+00:00,622.34550521,629.8101448,6.27278572,40.9332,1.05,bull_trend,trend,0.8,take_profit,30
BNB/USDT,2024-10-24 01:00:00+00:00,2024-10-24 04:00:00+00:00,631.23614707,626.67312621,6.18684468,-34.0676,-0.87,bull_trend,trend,0.8,stop_loss,3
BNB/USDT,2024-10-24 04:00:00+00:00,2024-10-24 08:00:00+00:00,629.26405037,624.33295813,6.20388213,-36.4248,-0.93,bull_trend,trend,0.7345,stop_loss,4
BNB/USDT,2024-10-24 09:00:00+00:00,2024-10-25 17:00:00+00:00,628.84721873,623.56931383,6.20549775,-38.5809,-0.99,bull_trend,trend,0.6173,stop_loss,32
BNB/USDT,2024-10-26 03:00:00+00:00,2024-10-26 11:00:00+00:00,619.41053092,611.42278125,6.29735822,44.4885,1.14,volatility_expansion,momentum_breakout,0.7242,take_profit,8
BNB/USDT,2024-10-27 00:00:00+00:00,2024-10-27 01:00:00+00:00,602.96537904,609.26301888,6.47186412,-46.6415,-1.2,bear_trend,trend,1.0,stop_loss,1
BNB/USDT,2024-10-27 01:00:00+00:00,2024-10-27 03:00:00+00:00,602.69683597,609.81322739,6.47146255,-51.9385,-1.33,bear_trend,trend,0.8,stop_loss,2
BNB/USDT,2024-10-27 03:00:00+00:00,2024-10-27 11:00:00+00:00,609.75165601,616.88850793,6.39299617,-51.5073,-1.32,bear_trend,trend,0.8,stop_loss,8
BNB/USDT,2024-10-27 13:00:00+00:00,2024-10-28 07:00:00+00:00,615.35626095,627.94878931,6.33122672,73.8224,1.89,bull_trend,trend,0.54,take_profit,18
BNB/USDT,2024-10-28 11:00:00+00:00,2024-10-28 16:00:00+00:00,629.64393601,642.37755834,6.19205519,72.94,1.87,bull_trend,trend,0.9146,take_profit,5
BNB/USDT,2024-10-28 17:00:00+00:00,2024-10-30 13:00:00+00:00,634.42550439,648.12951504,6.14981581,78.3615,2.01,bull_trend,trend,1.0,take_profit,44
BNB/USDT,2024-10-30 17:00:00+00:00,2024-10-31 01:00:00+00:00,654.58928256,666.31323502,5.96497698,64.0237,1.64,volatility_expansion,momentum_breakout,0.7747,take_profit,8
BNB/USDT,2024-10-31 06:00:00+00:00,2024-10-31 10:00:00+00:00,667.02409645,672.40534025,5.85744956,-37.4046,-0.96,bull_trend,liquidity_sweep,0.5518,stop_loss,4
BNB/USDT,2024-11-01 06:00:00+00:00,2024-11-01 07:00:00+00:00,686.92054793,691.20049102,5.68543191,-30.2097,-0.77,bull_trend,liquidity_sweep,0.6023,stop_loss,1
BNB/USDT,2024-11-01 08:00:00+00:00,2024-11-01 11:00:00+00:00,687.46651028,694.81529089,5.67899664,-47.6212,-1.22,bull_trend,liquidity_sweep,0.5698,stop_loss,3
BNB/USDT,2024-11-01 12:00:00+00:00,2024-11-01 22:00:00+00:00,689.18939721,700.02724981,5.66186888,-67.2617,-1.72,bull_trend,liquidity_sweep,0.785,stop_loss,10
BNB/USDT,2024-11-02 16:00:00+00:00,2024-11-02 18:00:00+00:00,726.62571669,732.46879699,5.36629782,-37.2282,-0.95,bull_trend,liquidity_sweep,0.6676,stop_loss,2
BNB/USDT,2024-11-03 09:00:00+00:00,2024-11-03 17:00:00+00:00,748.19142204,757.86893081,5.20946897,-56.299,-1.44,bull_trend,liquidity_sweep,0.7161,stop_loss,8
BNB/USDT,2024-11-03 17:00:00+00:00,2024-11-06 10:00:00+00:00,750.06163536,740.72234018,5.19331988,-54.3085,-1.39,bull_trend,trend,0.8,stop_loss,65
BNB/USDT,2024-11-06 13:00:00+00:00,2024-11-06 23:00:00+00:00,740.68425937,735.01999026,5.25597777,-35.5885,-0.91,bull_trend,liquidity_sweep,0.5789,stop_loss,10
BNB/USDT,2024-11-07 00:00:00+00:00,2024-11-07 11:00:00+00:00,736.94650311,744.93975108,5.28054612,-48.0776,-1.24,bear_trend,trend,0.558,stop_loss,11
BNB/USDT,2024-11-07 17:00:00+00:00,2024-11-08 02:00:00+00:00,728.21598175,736.97390967,5.34105279,-52.6458,-1.35,bear_trend,trend,0.6416,stop_loss,9
BNB/USDT,2024-11-09 07:00:00+00:00,2024-11-09 22:00:00+00:00,721.66699414,709.90115797,5.38644559,-69.1593,-1.78,ranging,mean_reversion,0.8631,stop_loss,15
BNB/USDT,2024-11-09 22:00:00+00:00,2024-11-10 06:00:00+00:00,710.41883274,697.66882734,5.467676,-75.4871,-1.94,ranging,mean_reversion,0.9321,stop_loss,8
BNB/USDT,2024-11-10 06:00:00+00:00,2024-11-10 11:00:00+00:00,697.82450476,686.05432209,5.56185685,-71.2368,-1.84,ranging,mean_reversion,0.9093,stop_loss,5
BNB/USDT,2024-11-10 11:00:00+00:00,2024-11-11 14:00:00+00:00,687.69174658,673.39379009,5.63950348,-86.3903,-2.23,ranging,mean_reversion,0.8499,stop_loss,27
BNB/USDT,2024-11-11 14:00:00+00:00,2024-11-12 03:00:00+00:00,673.34294875,658.9051644,5.75436337,-88.8299,-2.29,ranging,mean_reversion,1.0,stop_loss,13
BNB/USDT,2024-11-12 03:00:00+00:00,2024-11-12 21:00:00+00:00,659.51355374,644.34955804,5.86946239,-94.7442,-2.45,ranging,mean_reversion,0.6821,stop_loss,18
BNB/USDT,2024-11-13 18:00:00+00:00,2024-11-13 22:00:00+00:00,628.8875665,635.21053408,6.14909597,-44.7103,-1.16,bear_trend,trend,0.8,stop_loss,4
BNB/USDT,2024-11-13 22:00:00+00:00,2024-11-14 11:00:00+00:00,632.36785357,620.79035958,6.11223353,65.0197,1.68,bear_trend,trend|liquidity_sweep,0.6649,take_profit,13
BNB/USDT,2024-11-15 18:00:00+00:00,2024-11-15 19:00:00+00:00,621.24270896,622.1587402,6.22569882,-0.1028,-0.0,volatility_compression,liquidity_sweep,0.868,take_profit,1
BNB/USDT,2024-11-15 19:00:00+00:00,2024-11-16 07:00:00+00:00,622.54020222,629.09432905,6.21253051,-46.5496,-1.2,volatility_compression,liquidity_sweep,0.6081,stop_loss,12
BNB/USDT,2024-11-17 10:00:00+00:00,2024-11-17 23:00:00+00:00,640.99861253,651.11678843,6.03054347,55.174,1.43,bull_trend,trend,0.7328,take_profit,13
BNB/USDT,2024-11-18 03:00:00+00:00,2024-11-18 16:00:00+00:00,649.66354605,660.70192045,5.95332772,59.8643,1.55,bull_trend,trend,0.906,take_profit,13
BNB/USDT,2024-11-18 16:00:00+00:00,2024-11-19 05:00:00+00:00,659.2242372,670.41252939,5.87044557,59.8261,1.55,bull_trend,trend,0.852,take_profit,13
BNB/USDT,2024-11-20 03:00:00+00:00,2024-11-20 06:00:00+00:00,694.91525592,705.236287,5.57221901,51.6596,1.33,bull_trend,trend,0.8,take_profit,3
BNB/USDT,2024-11-20 07:00:00+00:00,2024-11-20 16:00:00+00:00,699.04721224,712.07043014,5.54207203,66.3102,1.71,bull_trend,trend,0.8,take_profit,9
BNB/USDT,2024-11-21 00:00:00+00:00,2024-11-23 00:00:00+00:00,716.79151782,730.79485934,5.40840663,69.8639,1.8,bull_trend,trend,0.8,take_profit,48
BNB/USDT,2024-11-23 01:00:00+00:00,2024-11-23 10:00:00+00:00,732.94251563,725.66303401,5.29288439,-44.3196,-1.14,bull_trend,trend,0.6934,stop_loss,9
BNB/USDT,2024-11-24 08:00:00+00:00,2024-11-25 06:00:00+00:00,702.79047893,691.66521886,5.51727736,55.6109,1.43,bear_trend,trend,1.0,take_profit,22
BNB/USDT,2024-11-25 06:00:00+00:00,2024-11-25 10:00:00+00:00,693.63379781,682.07900593,5.59315306,58.8568,1.52,bear_trend,trend,0.7413,take_profit,4
BNB/USDT,2024-11-25 13:00:00+00:00,2024-11-28 04:00:00+00:00,673.06988414,680.78564947,5.76736546,-50.3558,-1.3,volatility_expansion,momentum_breakout,0.6663,stop_loss,63
BNB/USDT,2024-11-28 12:00:00+00:00,2024-11-28 14:00:00+00:00,683.89728366,688.9844865,5.67294255,-34.7006,-0.89,bull_trend,liquidity_sweep,0.6134,stop_loss,2
BNB/USDT,2024-11-28 19:00:00+00:00,2024-11-28 22:00:00+00:00,687.66332756,681.80010319,5.63967838,-38.8592,-1.0,bull_trend,trend,0.8,stop_loss,3
BNB/USDT,2024-11-28 22:00:00+00:00,2024-11-29 04:00:00+00:00,682.65419188,691.23185845,5.67861451,42.8579,1.11,bull_trend,trend,0.8,take_profit,6
BNB/USDT,2024-11-29 04:00:00+00:00,2024-11-29 13:00:00+00:00,691.87596413,701.04304596,5.6052388,45.5279,1.17,bull_trend,trend,0.6978,take_profit,9
BNB/USDT,2024-11-29 20:00:00+00:00,2024-11-30 17:00:00+00:00,700.41669594,709.95576452,5.53933112,46.9807,1.21,bull_trend,trend,1.0,take_profit,21
BNB/USDT,2024-12-01 13:00:00+00:00,2024-12-02 08:00:00+00:00,724.69203515,734.45608904,5.35620624,46.4367,1.2,bull_trend,trend,0.8,take_profit,19
BNB/USDT,2024-12-02 16:00:00+00:00,2024-12-02 17:00:00+00:00,742.71212868,747.34710253,5.22859376,-30.0776,-0.77,volatility_expansion,liquidity_sweep,0.6487,stop_loss,1
BNB/USDT,2024-12-03 07:00:00+00:00,2024-12-03 23:00:00+00:00,754.92630733,765.61049806,5.14225026,49.0765,1.26,bull_trend,trend,0.8,take_profit,16
BNB/USDT,2024-12-03 23:00:00+00:00,2024-12-04 18:00:00+00:00,760.51087879,773.94002696,5.10692234,62.7044,1.61,bull_trend,trend,0.8,take_profit,19
BNB/USDT,2024-12-04 19:00:00+00:00,2024-12-05 10:00:00+00:00,773.56812927,765.75006644,5.0238109,-45.0764,-1.16,bull_trend,trend,1.0,stop_loss,15
BNB/USDT,2024-12-05 10:00:00+00:00,2024-12-06 01:00:00+00:00,769.57703793,762.44647019,5.04736993,-41.7901,-1.08,bull_trend,trend,0.666,stop_loss,15
BNB/USDT,2024-12-07 16:00:00+00:00,2024-12-08 02:00:00+00:00,752.22518267,745.51046987,5.16141986,-40.4553,-1.04,ranging,liquidity_sweep,0.6082,stop_loss,10
BNB/USDT,2024-12-08 02:00:00+00:00,2024-12-09 00:00:00+00:00,744.29350779,729.15745142,5.21409895,-84.6829,-2.18,ranging,mean_reversion,1.0,stop_loss,22
BNB/USDT,2024-12-09 01:00:00+00:00,2024-12-09 12:00:00+00:00,731.68180689,718.05288013,5.29917508,-77.9839,-2.01,ranging,mean_reversion,0.633,stop_loss,11
BNB/USDT,2024-12-09 12:00:00+00:00,2024-12-10 00:00:00+00:00,718.41772573,706.81182224,5.39251728,-68.3492,-1.76,ranging,mean_reversion,0.8714,stop_loss,12
BNB/USDT,2024-12-10 00:00:00+00:00,2024-12-10 09:00:00+00:00,705.7069042,694.70854613,5.48560596,-66.0943,-1.71,ranging,mean_reversion,0.8235,stop_loss,9
BNB/USDT,2024-12-10 19:00:00+00:00,2024-12-10 21:00:00+00:00,692.35108392,685.70722996,5.5874398,-42.897,-1.11,bear_trend,liquidity_sweep,0.6491,stop_loss,2
BNB/USDT,2024-12-11 00:00:00+00:00,2024-12-11 07:00:00+00:00,686.32063785,682.30299408,5.63385361,-28.4178,-0.73,bear_trend,liquidity_sweep,0.6894,stop_loss,7
BNB/USDT,2024-12-12 11:00:00+00:00,2024-12-12 18:00:00+00:00,670.19785968,663.32119628,5.76752066,33.893,0.88,bear_trend,trend,0.6851,take_profit,7
BNB/USDT,2024-12-12 22:00:00+00:00,2024-12-13 20:00:00+00:00,666.75649513,659.54264369,5.79914861,36.0656,0.93,bear_trend,trend,0.7021,take_profit,22
BNB/USDT,2024-12-13 21:00:00+00:00,2024-12-14 00:00:00+00:00,661.84989825,655.49034455,5.84414987,-42.9402,-1.11,bear_trend,liquidity_sweep,0.6544,stop_loss,3
BNB/USDT,2024-12-14 00:00:00+00:00,2024-12-14 02:00:00+00:00,658.65651407,653.47777828,5.86969068,-36.1739,-0.94,bear_trend,liquidity_sweep,0.6527,stop_loss,2
BNB/USDT,2024-12-15 03:00:00+00:00,2024-12-15 17:00:00+00:00,643.76703109,649.11445492,6.00302565,-37.9216,-0.98,bear_trend,trend,0.5725,stop_loss,14
BNB/USDT,2024-12-17 23:00:00+00:00,2024-12-18 07:00:00+00:00,656.11136245,662.15982653,5.88759808,-41.432,-1.07,uncertain,liquidity_sweep,0.6177,stop_loss,8
BNB/USDT,2024-12-18 09:00:00+00:00,2024-12-19 03:00:00+00:00,661.24819372,670.23766163,5.83918419,46.6601,1.21,bull_trend,trend,0.8847,take_profit,18
BNB/USDT,2024-12-19 13:00:00+00:00,2024-12-21 00:00:00+00:00,689.1272179,708.41467815,5.6054962,102.2403,2.65,volatility_expansion,momentum_breakout,0.795,take_profit,35
BNB/USDT,2024-12-21 01:00:00+00:00,2024-12-21 02:00:00+00:00,708.3960496,712.32506678,5.45862728,-27.2634,-0.71,volatility_expansion,liquidity_sweep,0.5074,stop_loss,1
BNB/USDT,2024-12-21 03:00:00+00:00,2024-12-21 10:00:00+00:00,707.82207727,719.20699665,5.46134421,56.3318,1.46,bull_trend,trend,0.9026,take_profit,7
BNB/USDT,2024-12-22 17:00:00+00:00,2024-12-24 06:00:00+00:00,743.6863091,737.4470111,5.20084874,-38.227,-0.99,bull_trend,trend,0.8,stop_loss,37
BNB/USDT,2024-12-24 16:00:00+00:00,2024-12-24 19:00:00+00:00,733.47515551,739.97053182,5.27101698,-40.0622,-1.04,bear_trend,trend,0.75,stop_loss,3
BNB/USDT,2024-12-24 19:00:00+00:00,2024-12-25 14:00:00+00:00,735.81046896,725.23765161,5.25195028,49.7729,1.29,bear_trend,trend,0.55,take_profit,19
BNB/USDT,2024-12-25 18:00:00+00:00,2024-12-26 01:00:00+00:00,722.51656041,710.57537936,5.35117146,58.1478,1.5,bear_trend,trend,0.7548,take_profit,7
BNB/USDT,2024-12-26 03:00:00+00:00,2024-12-26 15:00:00+00:00,708.46110437,703.83824564,5.46045503,-31.0268,-0.8,bear_trend,liquidity_sweep,0.6839,stop_loss,12
BNB/USDT,2024-12-27 06:00:00+00:00,2024-12-27 18:00:00+00:00,701.82921155,706.06188454,5.51011548,-29.1407,-0.75,bear_trend,trend,0.8,stop_loss,12
BNB/USDT,2024-12-27 20:00:00+00:00,2024-12-28 04:00:00+00:00,705.45713778,701.67024779,5.4799644,-26.5353,-0.69,bull_trend,trend,0.5704,stop_loss,8
BNB/USDT,2024-12-30 18:00:00+00:00,2024-12-30 20:00:00+00:00,705.84005921,709.85556208,5.47533389,-27.7998,-0.72,ranging,liquidity_sweep,0.6008,stop_loss,2
BNB/USDT,2024-12-30 20:00:00+00:00,2024-12-31 14:00:00+00:00,706.94803401,703.17814707,5.46501272,14.8227,0.38,ranging,liquidity_sweep,0.5308,take_profit,18
BNB/USDT,2024-12-31 16:00:00+00:00,2025-01-03 18:00:00+00:00,703.97664094,697.46522581,5.48874746,29.9704,0.78,bear_trend,trend,0.7027,take_profit,74
BNB/USDT,2025-01-03 20:00:00+00:00,2025-01-05 09:00:00+00:00,697.6418845,693.14567301,5.54014902,19.1308,0.49,bear_trend,trend,0.6026,take_profit,37
BNB/USDT,2025-01-06 04:00:00+00:00,2025-01-07 11:00:00+00:00,687.65012502,684.1248366,5.62159427,14.0341,0.36,bear_trend,trend,1.0,take_profit,31
BNB/USDT,2025-01-07 11:00:00+00:00,2025-01-09 13:00:00+00:00,684.53566063,680.74357006,5.64781387,15.6339,0.4,bear_trend,trend,0.9005,take_profit,50
BNB/USDT,2025-01-10 11:00:00+00:00,2025-01-10 21:00:00+00:00,677.80990274,674.30901439,5.7046083,14.1862,0.37,bear_trend,trend,0.6794,take_profit,10
BNB/USDT,2025-01-10 23:00:00+00:00,2025-01-11 01:00:00+00:00,674.32812278,677.94507627,5.73473042,-26.5584,-0.69,bear_trend,trend,0.7772,stop_loss,2
BNB/USDT,2025-01-11 01:00:00+00:00,2025-01-11 08:00:00+00:00,676.62568103,680.77673491,5.71351355,-29.5338,-0.76,bear_trend,trend,0.5073,stop_loss,7
BNB/USDT,2025-01-12 09:00:00+00:00,2025-01-14 03:00:00+00:00,679.37867356,681.44709944,5.68846234,5.9604,0.15,volatility_compression,liquidity_sweep,0.55,take_profit,42
BNB/USDT,2025-01-14 09:00:00+00:00,2025-01-14 23:00:00+00:00,684.89508163,689.25102787,5.64282049,18.7643,0.49,volatility_expansion,momentum_breakout,0.7283,take_profit,14
BNB/USDT,2025-01-14 23:00:00+00:00,2025-01-15 18:00:00+00:00,690.41202951,698.95336145,5.59864231,41.9859,1.09,volatility_expansion,momentum_breakout,0.6048,take_profit,19
BNB/USDT,2025-01-16 03:00:00+00:00,2025-01-16 23:00:00+00:00,695.99244744,701.02150706,5.55600857,22.1201,0.57,bull_trend,trend,0.8,take_profit,20
BNB/USDT,2025-01-17 04:00:00+00:00,2025-01-18 14:00:00+00:00,700.91966029,705.19904755,5.51805038,17.7946,0.46,bull_trend,trend,0.9638,take_profit,34
BNB/USDT,2025-01-20 11:00:00+00:00,2025-01-21 12:00:00+00:00,702.48968807,706.10467804,5.5065577,-25.7235,-0.66,ranging,liquidity_sweep,0.7211,stop_loss,25
BNB/USDT,2025-01-23 03:00:00+00:00,2025-01-23 13:00:00+00:00,696.79546276,692.76440092,5.54992133,16.5881,0.43,bear_trend,trend,0.6058,take_profit,10
BNB/USDT,2025-01-23 13:00:00+00:00,2025-01-24 07:00:00+00:00,691.64891133,687.21670819,5.59201343,19.002,0.49,bear_trend,trend,0.7441,take_profit,18
BNB/USDT,2025-01-24 11:00:00+00:00,2025-01-24 19:00:00+00:00,683.85492148,680.2342011,5.65668226,-26.2684,-0.68,bear_trend,liquidity_sweep,0.6004,stop_loss,8
BNB/USDT,2025-01-24 20:00:00+00:00,2025-01-25 03:00:00+00:00,681.40704147,675.93145948,5.67528623,25.298,0.65,bear_trend,trend,1.0,take_profit,7
BNB/USDT,2025-01-25 04:00:00+00:00,2025-01-25 16:00:00+00:00,680.41725522,671.60069634,5.68486465,44.3564,1.15,bear_trend,trend,0.7708,take_profit,12
BNB/USDT,2025-01-25 16:00:00+00:00,2025-01-25 22:00:00+00:00,673.03145771,680.79949482,5.74971638,-50.5021,-1.31,bear_trend,trend,0.6811,stop_loss,6
BNB/USDT,2025-01-27 06:00:00+00:00,2025-01-27 08:00:00+00:00,676.39259055,680.87827882,5.71798103,19.8284,0.51,ranging,mean_reversion,0.7623,take_profit,2
BNB/USDT,2025-01-28 01:00:00+00:00,2025-01-28 09:00:00+00:00,703.5808607,722.35731308,5.49798924,97.3529,2.52,volatility_expansion,momentum_breakout,0.7848,take_profit,8
BNB/USDT,2025-01-28 11:00:00+00:00,2025-01-30 13:00:00+00:00,732.54202253,778.8602403,5.2857855,238.8365,6.17,volatility_expansion,momentum_breakout,0.6587,take_profit,50
BNB/USDT,2025-01-30 22:00:00+00:00,2025-01-31 05:00:00+00:00,776.32461787,767.79247577,4.99982856,-48.4495,-1.25,bull_trend,trend,0.8,stop_loss,7
BNB/USDT,2025-01-31 05:00:00+00:00,2025-01-31 08:00:00+00:00,771.02513566,762.03934395,5.03153506,-50.9976,-1.31,bull_trend,trend,0.668,stop_loss,3
BNB/USDT,2025-01-31 10:00:00+00:00,2025-01-31 21:00:00+00:00,772.21387347,781.6681219,5.02099241,-53.3212,-1.38,bear_trend,trend,0.5379,stop_loss,11
BNB/USDT,2025-02-02 15:00:00+00:00,2025-02-02 17:00:00+00:00,780.468,771.93607317,4.96500817,-48.1419,-1.24,bull_trend,trend,0.7312,stop_loss,2
BNB/USDT,2025-02-02 17:00:00+00:00,2025-02-03 01:00:00+00:00,777.40567788,768.29337154,4.981942,-51.1724,-1.32,bull_trend,trend,0.6986,stop_loss,8
BNB/USDT,2025-02-03 03:00:00+00:00,2025-02-03 12:00:00+00:00,773.47004219,782.77862595,5.00449893,-52.426,-1.35,bear_trend,trend,0.5116,stop_loss,9
BNB/USDT,2025-02-04 00:00:00+00:00,2025-02-04 07:00:00+00:00,764.65072558,778.53988509,5.05931646,-76.1253,-1.97,bear_trend,trend,0.7529,stop_loss,7
BNB/USDT,2025-02-04 09:00:00+00:00,2025-02-05 04:00:00+00:00,774.00430947,760.45412718,4.99409364,-73.4183,-1.9,bull_trend,trend,0.6558,stop_loss,19
BNB/USDT,2025-02-05 08:00:00+00:00,2025-02-05 13:00:00+00:00,754.56614784,742.97052087,5.11870299,53.6055,1.39,bear_trend,trend,0.8159,take_profit,5
BNB/USDT,2025-02-05 23:00:00+00:00,2025-02-06 15:00:00+00:00,740.00628588,748.23097577,5.22215834,-48.7795,-1.26,bear_trend,trend,0.8,stop_loss,16
BNB/USDT,2025-02-06 23:00:00+00:00,2025-02-07 10:00:00+00:00,731.12901474,717.42616699,5.28273386,66.6492,1.73,bear_trend,trend,0.6449,take_profit,11
BNB/USDT,2025-02-08 14:00:00+00:00,2025-02-08 18:00:00+00:00,681.07629469,677.14906862,5.67470932,-28.0665,-0.73,bear_trend,liquidity_sweep,0.5524,stop_loss,4
BNB/USDT,2025-02-09 21:00:00+00:00,2025-02-10 03:00:00+00:00,626.98333091,620.51832712,6.16231694,-45.605,-1.18,bear_trend,liquidity_sweep,0.7642,stop_loss,6
BNB/USDT,2025-02-10 04:00:00+00:00,2025-02-10 07:00:00+00:00,621.35494393,615.87443628,6.21501452,-39.8285,-1.03,bear_trend,liquidity_sweep,0.8328,stop_loss,3
BNB/USDT,2025-02-10 10:00:00+00:00,2025-02-10 21:00:00+00:00,621.79977554,610.83574142,6.20781826,-73.8017,-1.91,bear_trend,liquidity_sweep,0.8558,stop_loss,11
BNB/USDT,2025-02-11 11:00:00+00:00,2025-02-11 14:00:00+00:00,586.69549332,593.388011,6.57404061,-49.8153,-1.29,volatility_expansion,momentum_breakout,0.735,stop_loss,3
BNB/USDT,2025-02-11 20:00:00+00:00,2025-02-11 23:00:00+00:00,583.29626248,579.0578045,6.60873427,-33.7721,-0.88,bear_trend,liquidity_sweep,0.7124,stop_loss,3
BNB/USDT,2025-02-11 23:00:00+00:00,2025-02-13 16:00:00+00:00,584.77351886,570.04793284,6.58952548,91.3273,2.37,bear_trend,trend,0.8,take_profit,41
BNB/USDT,2025-02-15 00:00:00+00:00,2025-02-16 04:00:00+00:00,580.66855476,587.3646119,6.64220573,-50.2953,-1.3,ranging,liquidity_sweep,0.5432,stop_loss,28
BNB/USDT,2025-02-16 12:00:00+00:00,2025-02-16 18:00:00+00:00,587.58725826,592.48615837,6.5603703,-37.9449,-0.98,ranging,liquidity_sweep,0.7206,stop_loss,6
BNB/USDT,2025-02-16 18:00:00+00:00,2025-02-17 03:00:00+00:00,592.04131395,604.09614151,6.50826202,-84.2946,-2.19,ranging,mean_reversion,0.8875,stop_loss,9
BNB/USDT,2025-02-17 03:00:00+00:00,2025-02-18 03:00:00+00:00,600.98110377,613.42990419,6.40564233,-85.5769,-2.22,ranging,mean_reversion,0.6298,stop_loss,24
BNB/USDT,2025-02-18 04:00:00+00:00,2025-02-18 17:00:00+00:00,615.60526273,607.38121314,6.24772112,45.6509,1.19,ranging,mean_reversion|liquidity_sweep,0.7345,take_profit,13
BNB/USDT,2025-02-18 19:00:00+00:00,2025-02-19 14:00:00+00:00,607.1473037,616.97517136,6.33757241,-68.1033,-1.77,bear_trend,trend,0.5613,stop_loss,19
BNB/USDT,2025-02-19 16:00:00+00:00,2025-02-21 02:00:00+00:00,612.35877703,628.09575134,6.27899876,92.9708,2.42,bull_trend,trend,0.6519,take_profit,34
BNB/USDT,2025-02-21 02:00:00+00:00,2025-02-21 08:00:00+00:00,627.02744181,633.62793748,6.13786534,-46.3163,-1.2,bull_trend,liquidity_sweep,0.8234,stop_loss,6
BNB/USDT,2025-02-21 20:00:00+00:00,2025-02-22 08:00:00+00:00,638.99162216,651.27771812,6.01985983,68.1351,1.77,bull_trend,trend,1.0,take_profit,12
BNB/USDT,2025-02-22 13:00:00+00:00,2025-02-22 18:00:00+00:00,645.54539973,635.63861039,5.96278744,-64.8016,-1.68,bull_trend,trend,0.933,stop_loss,5
BNB/USDT,2025-02-23 07:00:00+00:00,2025-02-23 16:00:00+00:00,628.25718277,613.67824442,6.12255634,83.5575,2.17,bear_trend,trend,0.5251,take_profit,9
BNB/USDT,2025-02-24 10:00:00+00:00,2025-02-25 08:00:00+00:00,603.48289104,609.03669721,6.37925293,-41.2304,-1.07,bear_trend,trend,0.8,stop_loss,22
BNB/USDT,2025-02-26 22:00:00+00:00,2025-02-27 07:00:00+00:00,613.92095135,610.6339811,6.26790793,-26.359,-0.69,bull_trend,trend,0.5226,stop_loss,9
BNB/USDT,2025-02-27 11:00:00+00:00,2025-02-28 07:00:00+00:00,611.26445993,614.42916533,6.29323354,-25.7014,-0.67,bear_trend,trend,0.6367,stop_loss,20
BNB/USDT,2025-02-28 10:00:00+00:00,2025-03-01 13:00:00+00:00,615.10397919,619.2112107,6.25209742,19.891,0.52,bull_trend,trend,0.7376,take_profit,27
BNB/USDT,2025-03-01 13:00:00+00:00,2025-03-02 00:00:00+00:00,620.61690331,624.55974288,6.19765588,18.6485,0.48,bull_trend,trend,0.6261,take_profit,11
